,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
eiscedm,0.122003668,-0.126203389,0.081542485,,0.104994398,0.093911345,0.132942746,0.007226344,0.019953718,-0.011943537,0.02122554,-0.010769927,0.023360722,0.026598018,0.026034927,-0.018480097,,-0.088028922,,0.079495041,-0.002541233,0.077869041,0.074392753,0.001391953,0.018773195,0.007679558,-0.005069498,-0.032386726,0.054746827,0.054902686,0.028332291,0.0655593,0.012661969,0.083613492,0.017338236,0.01448388,,0.053882699,-0.026291735,0.014599986,-0.018825613,,0.041955862,0.089662804,0.013156579,,,0.032607452,,0.420593482,,0.999385505,,0.112441456,0.048715626,0.098979429,0.434332502,1,0.156889752,0.012938702,0.04841534,0.05758969,0.027949547,0.083952762,0.039000287,0.085732993,0.094494812,0.056513384,0.061062097,,,0.050025367,,0.082023692,,0.12030137,0.006425128,-0.011089339,0.099994092,0.061174131,,0.039935806,0.107767292,0.046838737,0.07434931,0.10247651,0.114099535,,,0.095243157,0.087208739,0.045398595,0.072493395,0.033097002,0.09798166,0.020372401,-0.021521093,0.04219768,,,,,,,0.001191195,-0.0161812,,,0.0780787,-0.08158485,,0.089174357,0.045905297,0.005797033,,0.038280033,0.010753898,,,0.09446574,,,,0.072555671,,,,-0.022111696,0.012287115,-0.034747653,-0.038179258,,0.092346425,,-0.038639669,-0.058206727,0.112508934,-0.00675666,0.030910647,-0.005469651,0.013365064,-0.000759066,0.011167065,-0.005288243,,0.088966425,0.101121363,0.048045999,0.098721138,,0.052397113,,,0.101554482,,,0.104644599
eiscedp,0.22897974,-0.288402051,0.157872905,,0.174477006,0.181559837,0.236686069,0.015449762,-0.03836085,-0.008185126,0.030513449,0.017846679,0.025924309,0.038434388,-0.32965221,0.054600793,,-0.081568525,,0.022031381,-0.034754724,0.055767497,0.009661393,-0.228004399,0.271047636,0.033117794,-0.019804854,-0.172536192,0.389128395,0.018633234,0.00275733,0.015049142,0.057778598,0.84018726,0.009658562,-0.034915315,,0.033606261,-0.062523579,0.016257123,-0.064092728,,-0.114247378,0.221472284,-0.113216036,,,-0.082110299,,0.103432536,,0.111166503,,0.999923601,-0.038654051,0.093375093,0.15178928,0.156889752,1,0.055084108,0.017181351,0.015401037,0.110080485,0.119387731,0.514385327,0.024040877,0.003199834,0.049459603,0.068857589,,,0.140478175,,0.102625054,,0.053400002,-0.085857926,-0.104750832,0.967099207,-0.024136497,,0.009084278,0.980119795,0.18147551,0.177157144,0.965474305,0.168058496,,,0.118278147,0.136163254,0.57449296,0.117162003,0.348464661,0.17418354,-0.007159214,-0.008060928,0.35110261,,,,,,,-0.284294681,-0.019385089,,,0.344078839,-0.718644075,,0.170279744,0.048785355,0.108569329,,0.115065663,0.123859156,,,0.026796649,,,,0.009140388,,,,-0.149490952,-0.098122777,-0.172266278,-0.50298862,,0.979441273,,0.029957749,-0.323957791,0.149599417,-0.006510502,0.008537169,-0.011306618,0.049288432,-0.081400639,0.046139197,-0.06002966,,0.114431086,0.115122389,0.50436384,0.146536327,,0.061714329,,,0.113260675,,,0.154699443
emplno,-9.64E-05,0.003269058,0.000544993,,0.042131768,0.003310538,0.040573347,-0.001800061,-0.042326089,0.018816916,-0.000310828,0.004944598,1.28E-05,0.012694852,0.001699762,0.111805907,-0.116513701,-0.11718997,-0.01689242,0.027785417,0.011212391,-0.019468085,-0.020506526,-0.000275501,0.02305469,0.017821813,0.009421716,-0.087726152,0.021503212,0.00355998,0.007121053,0.028175389,-0.007905682,0.068200665,-0.011891644,-0.017410594,,-3.68E-05,-0.112926007,-0.009111283,-0.000571703,0.11865362,0.0312719,0.106786295,0.024811701,0.006077128,0.032946686,0.031276401,0.020250624,0.015354057,0.023030694,0.013733096,0.076757133,0.061215914,0.041940331,0.016587302,0.014800135,0.012938702,0.055084108,1,0.128936326,0.141924213,0.148842833,-0.230539091,0.037577219,-0.03937259,-0.039894656,0.328359767,0.087843293,-0.079748882,0.120317844,0.013215465,0.013846054,-0.012255499,-0.017836833,0.009594309,0.018843118,-0.022586973,0.043508549,0.032199958,0.123121641,0.05067725,0.050773965,0.073592108,0.096314838,0.042078392,0.062384927,0.005312881,0.044053977,-0.044113562,0.023519868,0.050205101,0.091909561,0.04850411,0.119097195,-0.0999471,-0.102154607,0.054208696,0.102428479,0.100940277,0.021900908,-0.096606194,-0.093589429,0.028487983,0.014137324,0.035594696,0.115789993,0.108784307,0.035327473,-0.04695648,-0.001601957,-0.202112898,0.028741611,0.009947079,-0.093978857,0.13113012,0.043108872,-0.021170194,0.026048899,0.003323051,,0.003168008,0.030561434,-0.006385495,,0.20045616,0.072656406,-0.088569315,-0.066331771,-0.090903367,-0.050072431,-0.084664081,0.058409376,0.025682202,-0.031349216,-0.035178716,0.036324772,-0.064681476,-0.051985277,-0.058241111,0.046831045,0.01647342,0.034468376,0.011790011,0.043685438,-0.034336804,-0.022883771,0.049803474,0.067198485,-0.783937411,-0.819281834,,-0.306462494,-0.004724102,0.097559979,0.079317802,0.084602643
emplnof,0.016118692,-0.012802068,0.004352953,,0.098042942,0.01352944,0.077652384,,,,-0.020988787,-0.004682706,-0.021468394,-0.019570734,0.066509328,-0.015008786,-0.218348618,-0.209861843,-0.142937602,,,-0.063592267,-0.003326858,0.086683616,-0.036208905,0.019759094,-0.006691395,0.055171103,0.074465206,0.00678891,0.000918715,0.020316633,0.021989698,0.019973797,0.015467929,-0.000844772,,-0.001258446,-0.184310217,-0.01037741,-0.000352701,0.103381438,-0.051857804,0.105051425,0.024123538,-0.024519696,0.055641035,0.062523325,0.088369051,0.088407979,0.055163206,0.070243808,0.031384803,0.014695997,0.114148674,0.028391573,0.059888037,0.04841534,0.017181351,0.128936326,1,0.574863913,0.038913326,-0.042237624,-0.051315446,-0.205250534,-0.144595956,0.122130362,0.113630095,-0.09370687,0.088942858,0.004878593,0.003553808,-0.010828919,0.008372753,0.009497702,0.016872013,0.004376118,0.004848222,0.162197247,0.104911641,-0.058379843,0.012267987,,,,,-0.095198124,-0.051336885,-0.007192073,,,0.028087706,-0.040041066,0.032551365,-0.717813026,-0.385033514,-0.041060675,0.079430247,0.052632039,0.01110349,-0.084018912,-0.056395995,0.044180067,0.008285085,-0.020381722,0.0893344,0.066266098,,,-0.068160951,-0.068680588,-0.075317847,0.011810252,-0.134813069,0.002901471,-0.020890246,0.037136538,0.243656655,0.194865172,,0.021947723,0.129813068,0.044728053,,0.082741828,0.019025431,0.062258473,0.07327786,0.055661445,0.044966317,-0.073740541,0.014458684,0.162860597,-0.159054297,-0.099696671,0.023482759,-0.054181373,-0.044168449,-0.053899613,0.033990002,0.004632719,0.018291875,-0.013851236,-0.042083945,-0.02056976,-0.024528996,-0.041371196,0.024983921,-0.069840477,-0.078382032,,-0.09071823,0.00907248,0.061245965,0.052480477,0.086682149
emplnom,0.037571304,-0.023616127,0.009652408,,0.120796129,0.010668355,0.094822218,,,,-0.023774426,-0.008126576,-0.021855383,-0.023669228,0.080239012,-0.007734594,-0.264079314,-0.277243835,-0.200945558,,,-0.086671386,0.002510703,0.108535147,-0.039058516,0.03110432,-0.005902229,0.073703534,0.104787082,0.005870215,-0.000464058,0.019976522,0.01856826,0.042172851,0.018808509,0.00347761,,-0.00340663,-0.235516091,-0.02274438,0.007778777,0.149388633,-0.019267179,0.138501888,0.05271741,-0.014281367,0.071261635,0.074914702,0.061032859,0.084721403,0.049186011,0.089390325,0.054092374,0.02670406,0.134570767,0.037149943,0.054695453,0.05758969,0.015401037,0.141924213,0.574863913,1,0.047267863,-0.035306159,-0.059366786,-0.198742151,-0.111386122,0.122660975,0.123714114,-0.156461083,0.147530612,-0.006271647,0.051407232,-0.026276245,0.003071807,0.023294808,0.024862654,0.021448008,0.012018168,0.261020509,0.159501842,-0.027554169,0.026694153,,,,,-0.12763701,-0.060215539,-0.000636707,,,0.043256747,-0.05050192,0.040710294,-0.456038244,-0.554900712,-0.048198163,0.115472909,0.101217133,0.01725388,-0.121320195,-0.103216918,0.065567612,0.027760363,-0.000600805,0.137289988,0.12310963,,,-0.057786457,-0.050453227,-0.110052588,-0.000462018,-0.197059345,-0.008462457,-0.023183366,-0.08327597,0.087297311,0.010127851,,0.137138994,0.336083346,0.269855879,,0.075797136,0.039463676,0.086701633,0.098089085,0.075291478,0.050795278,-0.083685521,0.02680316,0.205973233,-0.215305448,-0.150810188,0.041929327,-0.045807907,-0.038272166,-0.047213581,0.026148554,0.002680087,0.019730858,-0.016699043,-0.05398054,-0.010202541,-0.00693207,-0.050150838,0.036801187,-0.039680577,-0.085208933,,-0.076908659,0.023165939,0.082448432,0.06236275,0.07961474
emplnop,-0.011239626,0.016557921,-0.00141789,,-0.000889729,0.008912382,-0.007696425,,,,0.018078385,0.018613314,0.017080003,0.02590683,-0.085382227,-0.079465076,0.017058626,-0.001261409,0.090943023,,,0.058394878,0.000834896,-0.107763299,0.147891311,0.012066912,0.006834782,-0.127764916,-0.103179142,0.002277348,0.006027108,0.024418836,0.088096293,0.176027473,0.012723598,0.005967405,,0.003944878,-0.088922217,0.003060287,0.007625625,0.132148322,-0.017913476,0.0737679,0.034581098,0.014165041,-0.007865135,-0.028330498,0.029339966,0.014466451,0.030205049,0.039288023,0.187522234,0.189844171,-0.033154663,-0.007461425,0.012248382,0.027949547,0.110080485,0.148842833,0.038913326,0.047267863,1,-0.007558684,0.212067213,0.00273104,0.019327199,0.090290444,0.039079448,-0.031958335,0.093197223,0.043637009,0.014151345,0.017551189,-0.003056261,-0.00906565,-0.050212398,0.026076712,0.183376058,-0.089235531,0.12712769,-0.021746025,0.190468435,,,,,0.067946428,0.25629329,0.030311974,,,0.058439915,0.291377328,0.058929349,-0.015369599,-0.010590046,0.307157092,0.172132859,0.151853239,-0.008799237,-0.155760944,-0.132228726,0.014694607,-0.026607834,0.004051306,0.163207384,0.1054592,,,0.038091802,0.017706139,0.074493999,0.061529067,0.028234215,0.049252591,0.245014697,-0.006761502,0.027308627,0.031955088,,0.008839681,0.035336144,0.031044077,,0.088228782,0.205008229,-0.126934209,-0.10891898,-0.130304013,-0.284752343,-0.163464589,0.188901473,-0.091766752,0.093339421,0.077986466,0.03420499,-0.02388864,-0.014674116,-0.01931925,0.008056734,0.030392327,0.022543852,0.019119807,0.220707088,0.023628144,0.026808246,0.270322643,0.038162057,-0.129525193,-0.085374423,,-0.014318304,0.030846907,0.079597386,0.040908683,0.048028884
emplrel,-0.043548816,0.027924082,-0.022775649,,0.136666249,-0.029283611,0.107018933,-0.024828913,0.014539836,0.027767862,0.071678018,0.066945121,0.075337262,0.065473125,0.127034889,-0.010046975,-0.099515849,-0.125844914,0.039157147,0.084800499,-0.042463176,0.117639457,0.06525177,-0.034256641,0.096123315,-0.007029091,0.000504224,-0.165077199,0.046038975,-0.003433593,0.018504448,0.107495688,0.016571688,0.15997785,0.030693591,0.011704166,,-0.004892835,0.092321727,0.011424905,-0.009698173,0.101224739,0.087918903,0.267475142,-0.01959052,0.028618046,-0.035825554,-0.061479749,0.055712105,0.073430838,0.06056656,0.0951332,0.181154109,0.147529353,-0.096810169,-0.058271767,0.064078794,0.083952762,0.119387731,-0.230539091,-0.042237624,-0.035306159,-0.007558684,1,0.131894951,0.045027151,0.032207161,0.23820108,-0.059878267,-0.104111982,-0.054701361,0.124552157,0.225418226,0.15021491,0.271094279,0.256124436,0.000221946,-0.01724056,0.165994542,0.014636424,0.142560235,0.101384403,0.174738204,0.164779716,0.201907972,0.16105855,0.875593423,0.015560261,0.136492812,0.637615482,0.599578427,0.097963449,0.79326823,0.137627025,0.750682139,0.063986236,0.021126517,0.139333103,0.126965151,0.110944744,0.008182996,-0.095629661,-0.086695898,-0.020625947,-0.013101408,0.014762346,0.159351578,0.115829577,0.115552828,-0.085909635,0.05258741,0.353674969,0.081743775,0.014478724,-0.057862152,0.069223755,0.049084904,0.06765583,0.021335559,0.032245118,,0.004022928,-0.026412776,0.0180385,,0.498543637,0.164483554,-0.107103191,0.152162219,-0.171889045,-0.120303776,0.116678472,0.149575836,0.016960423,-0.013833341,-0.030434064,0.798316547,0.117448557,0.136293259,0.100312994,-0.023278951,-0.022463435,9.64E-05,-0.012320107,0.117620107,0.577877158,0.585033304,0.11914149,0.853038868,0.647247786,0.654113649,,0.317624034,0.716288731,0.734072427,0.499370483,0.704271745
emprelp,0.015854035,-0.014881901,0.01583596,,0.032502579,0.013280488,0.051767812,0.001741848,-0.046736231,0.012799472,0.060531227,0.029173351,0.039245267,0.053896122,-0.326989981,0.012980927,0.183314299,0.179468561,0.324904578,0.011835607,-0.010602418,0.229370614,-0.020528071,-0.395961396,0.420249679,0.034333681,0.009806973,-0.416592147,-0.370184121,-0.002685149,0.015934475,0.013766152,0.064956134,0.61151751,0.014154159,0.014109951,,0.013888352,0.004296006,0.002535722,0.05290249,0.294410386,-0.062026186,0.161350041,0.004231695,0.027605991,-0.103923607,-0.145081786,0.038397815,0.051267078,0.042161773,0.036581582,0.61684039,0.590157084,-0.174671888,-0.068687198,0.052999475,0.039000287,0.514385327,0.037577219,-0.051315446,-0.059366786,0.212067213,0.131894951,1,0.071322985,0.119775714,0.03402759,-0.061660576,0.069681396,0.112647507,0.156189709,0.142048126,0.170496859,0.090290567,0.052609345,-0.120547317,0.063354798,0.611089892,-0.35424322,0.297094083,0.01296787,0.605919226,0.411866284,0.376492548,0.725165909,0.121663768,0.250287531,0.897776687,0.124289148,0.095910028,0.959044293,0.169334753,0.961566077,0.155773857,0.077165177,0.121737572,0.973794653,0.427930744,0.387958807,-0.057616528,-0.353699158,-0.307060237,-0.1603254,-0.217507931,0.004244322,0.382621106,0.294486177,0.18233393,-0.374765783,0.116153647,0.250094247,0.241778092,0.120996163,0.196163179,0.095679644,0.338211248,0.056121735,0.062583002,0.05671657,,0.052609294,0.073940075,0.109737155,,0.16616434,0.531518225,-0.404408477,-0.351919776,-0.420846022,-0.965868614,-0.23851116,0.606076477,-0.317820712,0.369229896,0.31352656,0.130703826,0.045889104,0.056095506,0.032761864,0.014450037,0.080828353,0.016930382,0.055580332,0.80558455,0.133224108,0.134597477,0.961853255,0.139605546,0.092013778,0.061695265,,0.392549308,0.111527674,0.113301419,0.06641262,0.096459312
emprf14,-0.018305525,0.02255411,-0.007777767,,-3.40E-05,7.08E-05,0.011211061,0.001066605,0.007017863,0.019229659,0.020082704,0.0117665,0.00761038,0.022108134,-0.036141798,0.01565669,0.157067211,0.139415093,0.154896172,0.099145578,-0.00112664,0.132396378,0.012247187,-0.058449607,0.056930187,-0.004333178,-0.008000367,-0.090503776,-0.061012988,0.02740132,0.047549613,0.068088737,0.003102171,0.012448011,-0.013369227,-0.004063276,,0.018200455,0.080024464,0.013767568,-0.005797748,-0.041597826,0.023329418,-0.050927164,-0.014743989,0.052609849,0.003072556,-0.007835774,0.246787959,0.295902132,0.127599764,0.09168989,0.007212364,0.027596002,-0.043121703,-0.013294198,0.272254345,0.085732993,0.024040877,-0.03937259,-0.205250534,-0.198742151,0.00273104,0.045027151,0.071322985,1,0.146215213,-0.018399472,-0.057055148,0.30394899,-0.020918686,0.074220272,0.154610458,0.06707858,0.035592362,0.028159025,-0.015075876,-0.012150538,0.019738028,-0.181826379,-0.033803879,0.059587468,0.022370579,0.110343125,0.128776988,0.036751592,0.024462563,0.083684307,0.071810332,0.043155075,0.028085857,0.070035274,0.039863974,0.070590139,0.029703751,0.714086613,0.158875597,0.07415873,-0.002637044,-0.034685874,0.011960555,0.023098518,0.037436028,0.011519068,-0.004657843,0.009574347,-0.015902318,-0.056979144,0.047817805,-0.010570902,0.054372748,0.076455222,0.131615131,0.015451081,0.131655349,0.025869532,0.038583751,0.585815821,0.691967723,0.73466713,,0.06567455,-0.021512011,0.023609452,,0.062370032,0.011456992,-0.094399445,-0.083330862,-0.095257704,-0.072069715,-0.035846385,0.02384683,-0.146928517,0.135879459,0.078954772,0.022553888,-0.014567337,0.02376746,-0.003707913,-0.005023721,-0.002128663,0.025466128,-0.001362249,0.073059397,0.046839345,0.056636573,0.073413009,0.023104606,0.073634086,0.037378913,,0.119453689,0.033362102,0.103132574,-0.005912693,-0.001950662
emprm14,-0.064625512,0.049418459,-0.046610175,,-0.073430839,-0.038401637,-0.066800858,0.009175805,-0.025838376,0.003790574,0.030988723,0.017623939,0.022809362,0.028767298,-0.081146522,0.021126444,0.411255275,0.334654037,0.346140355,0.103434318,0.012341308,0.204808101,0.028127275,-0.153624218,0.122449013,-0.022752083,-0.001492433,-0.182842839,-0.136614478,0.029064983,0.050160661,0.072861794,-0.003284949,-0.00915875,0.009575003,0.003304561,,0.02029539,0.095297438,0.012169332,0.012695159,-0.163074855,0.000557867,-0.143644001,-0.053563752,0.06936491,-0.008752204,-0.028232429,0.085019074,0.054504893,0.140927746,0.105363825,-0.026397033,0.010965284,-0.090254317,-0.052605909,0.048211229,0.094494812,0.003199834,-0.039894656,-0.144595956,-0.111386122,0.019327199,0.032207161,0.119775714,0.146215213,1,-0.020771025,-0.160600824,0.258636361,-0.10912981,0.052430748,0.100356208,0.085896416,0.009994914,0.019833448,-0.008933205,-0.009776827,0.028635054,-0.346860112,-0.194414918,0.071546565,-0.003370308,0.198819068,0.232242009,0.040789122,0.029288044,0.205465466,0.115951387,0.056004218,0.023955911,0.1271451,-0.009574376,0.108079484,0.000997257,0.15281212,0.815667993,0.109902441,-0.114627526,-0.089871172,-0.017378992,0.13894036,0.095150407,-0.028653122,-0.030366285,0.030148822,-0.152041268,-0.13549661,0.005891439,0.039522863,0.122537843,0.075183341,0.235881279,0.007211757,0.343105677,-0.010969582,0.042784678,0.10296402,0.055288646,0.071365575,,0.677101603,0.802066492,0.804041735,,0.025364954,-0.011396848,-0.195138858,-0.184640302,-0.190105233,-0.119676947,0.030484853,0.009595382,-0.322148,0.299085945,0.181724504,0.020455761,0.008693854,0.052626737,0.025390011,-0.026478097,-0.007729471,0.020797216,0.008845056,0.108487556,0.045797054,0.054894796,0.121082464,0.017900139,-0.02355041,0.027227281,,0.110042608,0.048729161,0.049331954,-0.029487767,0.012593733
estsz,0.005745563,-0.000512799,0.002719867,,0.003148873,0.015272319,0.009742084,0.018300424,0.054328689,-0.029641692,0.036863549,0.045693345,0.039355175,0.028315225,0.041253545,-0.029482989,-0.073932868,-0.081677154,0.055658734,0.06830652,-0.035362488,-0.023663479,0.051485064,0.009478681,0.038328375,-0.006774367,-0.003976151,-0.0493806,0.032817495,0.012482746,0.024969328,0.053884386,0.015991964,0.065730632,-0.003143468,-0.001328278,,0.002636949,-0.173546834,-0.001465795,-0.00792988,0.079929385,0.024465582,0.107620484,0.013471053,0.007695289,0.037635144,0.095036924,0.04427999,0.064084815,0.058963189,0.062508505,0.095271622,0.056689673,0.091370785,0.048642345,0.058221974,0.056513384,0.049459603,0.328359767,0.122130362,0.122660975,0.090290444,0.23820108,0.03402759,-0.018399472,-0.020771025,1,0.036482638,-0.066954757,-0.008095551,-0.006928252,0.101215404,0.044793175,0.1230883,0.101422192,-0.007584494,0.001611379,0.0629707,0.035124856,0.093574177,0.066985986,0.059459333,0.010794078,0.057242464,0.044610938,0.384644173,-0.037367923,0.041690018,0.261691502,0.238230991,0.02772876,0.398009224,0.055910857,0.350290506,-0.084635631,-0.087703277,0.06025085,0.08466896,0.069837354,-0.02371957,-0.070131603,-0.061221116,-0.005350905,-0.021982702,0.048370534,0.100345995,0.085170027,0.032498367,-0.009430432,0.020954693,-0.048029301,0.026558958,0.017722559,-0.047324867,0.010467982,0.01784555,0.042585187,0.019468866,0.021228449,,0.036184732,0.030536834,0.007935721,,0.402834595,0.085200551,-0.045810887,0.089329256,-0.057596261,-0.04051284,0.023050343,0.049216241,-0.01885511,-0.025430626,-0.039784506,0.370626249,0.070259006,0.085298736,0.068009807,-0.02268965,-0.014684157,-0.010781979,0.001016421,0.031311048,0.227545535,0.247786995,0.039530865,0.39442826,-0.006898816,-0.106813896,,-0.036998655,0.339170245,0.421223806,0.289637146,0.34945617
fxltph,0.194824921,0.002068456,0.134071159,,0.064510402,0.006274955,0.106391689,,,,-0.057673033,-0.03881846,-0.044482335,-0.040044509,0.008217858,-0.033350016,-0.421620063,-0.370780074,-0.323785391,,,-0.126511523,-0.008715211,0.143302096,-0.069510552,0.009647329,0.005451141,0.143014491,0.119039865,-0.016962628,0.00602231,,0.009668073,0.051559423,-0.008445235,-0.024253883,,-0.023990789,-0.085669609,-0.0011944,-0.012265013,0.252661109,-0.094037303,0.115611897,0.080773953,-0.031863243,0.092838633,0.031475708,0.017200265,0.015124501,0.024829574,0.060669329,0.06005018,0.031792338,0.140446418,0.121796035,0.032273499,0.061062097,0.068857589,0.087843293,0.113630095,0.123714114,0.039079448,-0.059878267,-0.061660576,-0.057055148,-0.160600824,0.036482638,1,,,0.102469558,,-0.035601524,-0.065106859,-0.045659128,0.030337554,0.020813432,0.001192139,0.315347377,,,,,,,,-0.119686145,-0.048554002,-0.060408477,,,0.006408893,-0.051473081,0.024822928,-0.095626999,-0.192649594,-0.048736473,,0.177523419,,,-0.188984192,0.090139419,0.0903689,-0.002032463,,0.178337014,,,-0.123497099,-0.074644785,-0.200296375,0.020545024,,0.060622548,-0.0003777,,0.018155856,-0.030152915,,,-0.138886425,-0.090625661,,,0.058205799,0.151182518,0.142193739,0.145797492,0.055151115,,0.030994212,0.313087995,-0.291025698,-0.202682788,-0.003065325,-0.099300369,-0.103935173,-0.115653275,0.063439227,0.044201607,0.041264458,0.019743363,-0.0492927,-0.042696801,-0.046747655,-0.055265415,-0.019572571,,-0.058935877,,,-0.037290138,,0.000169785,0.033986831
