,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngnap,dngnapp,dngoth,dngothp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
mainact,-0.04928392728407226,-0.060082951416481296,0.13933589943458657,0.04296513762417947,0.06391870412226024,0.05387019745529849,0.06335466500426913,0.06433022894987303,-0.09519819600852578,-0.1623769248391381,0.0967458806794063,0.2323915030975568,0.057388748805309815,-0.2303509507525382,0.2217889804695865,-0.08387310143531604,-0.08768093704899439,-0.2696045063113723,-0.09777647382069768,0.0459920802302669,-0.007079316024569791,-0.01989299526634051,0.1286869353195272,0.014398393377147795,-0.027351662638385028,0.053704953226709914,-0.11222730330899394,-0.06674967837479276,-0.010919340632395736,-0.10838800261716408,-0.10210852182934303,-0.04946904826000394,-0.012710885691546624,0.0016444510641765591,0.11152260723699463,0.03575089536814908,0.012990079564898348,0.0613596252736315,0.16269662756231199,0.1256644628846831,0.17273768836095238,0.022511101549262922,0.04875656541296109,0.17935421141698532,0.11517875567842586,0.17233424989046744,0.1933611405952917,-0.8252109975840154,-0.3463941003473533,0.9830449701606613,0.1527146228468222,0.1331009969156255,0.15856718858590588,0.18326234971927818,0.13572179852269334,0.06036943964639387,0.058990373561016364,0.19500763665452786,1.0,0.0862265943639697,0.03736210337396554,0.4624018634835742,0.02182343389371257,0.2060012057216101,0.01194621598165357,0.05654313256022198,-0.2497978199735468,-0.20540463817194662,-0.2675853746240606,-0.17941754035459903,0.21079527977302262,0.1350707136255571,0.1413916031071032,0.05940560613292132,0.06148213470877358,0.05802099446153502,0.009995224711834564,-0.05789693375854896,-0.019479420324355002,-0.02964699807446864,0.14909204975947127,0.17385703284798967,0.17754413512669623,0.14425425372936718,0.10294398232849086,0.13349872081233352
mbtru,0.0361346025335552,0.04663436276760206,0.07948995030217233,0.09885266739878486,0.14179349487396048,0.1548196336829195,0.17441380097462975,0.18095443157782107,0.02253221640175018,0.2758413026157663,0.008441324637543438,0.27170175763916843,0.015099489712444795,-0.08845542775156287,0.08282806846482456,-0.010809543024291664,-0.02627815361441142,-0.2767873700262129,0.044319064294106286,0.06242369247649492,-0.0018171501171956109,-0.022807340895168695,0.09471681877472453,0.017672388331803894,-0.08891771584150723,0.05616859138025049,0.05434380896978489,-0.04524652346546343,0.22726964263265778,-0.09965957170251158,-0.0961863500541258,-0.091014906049025,0.07322370724213917,0.07151203714006575,0.0976411856637787,-0.04500131625665255,-0.13664993314176874,-0.12389020254533656,-0.04356884116507551,0.2783271466849857,0.06723792164656137,0.10061226747054411,-0.024387133023045283,0.15089064685704187,0.1727291032306973,0.2139491145472234,0.29539408588826777,0.007614362996699599,-0.2344650984822983,0.06255237299222685,0.10321829214047723,0.26386320051541506,0.2753728771043502,0.05512095449011444,0.30410979248314873,0.1781614973246406,-0.002815919104021647,0.05401467222209712,0.0862265943639697,1.0,0.10788810823082068,0.17433314612754278,0.2939227465532867,0.01787358335708987,0.05868449014050552,-0.0637328801239693,-0.25364250433865365,-0.1542758503542954,-0.2778705874968489,-0.06444120118080868,0.1272987900896232,0.059590941251437365,0.2694939565575784,0.005013424827609302,0.04234336015353879,0.0017541859255727251,0.07298832105719538,-0.060947258077566534,0.0466750848277076,-0.046673851261541804,0.2788337167981596,0.2828376325896381,0.06881837971372864,0.26103026184614797,0.26621286494072527,0.25791009772761436
mnactic,-0.05152314478244315,-0.07142675696950748,-0.18172108701895406,-0.14679140301823987,-0.03546896377310805,-0.01432525195910402,-0.003465580999783113,0.024131136230802954,-0.0625818833356002,0.2449248234435066,0.2562659694235734,0.4646151096432705,-0.0769965326059524,-0.1739194860954309,0.12292282084140677,-0.01875106638150342,-0.01855075792800802,-0.5502563738618604,-0.25121250194811967,0.49009685960293176,0.022198214496298576,-0.04141985342037033,-0.040680839887129186,0.5350289260952009,0.18024384769386095,-0.020974409435393727,0.18266387800528913,0.06728200837848414,-0.015119729398545863,-0.09756973486964662,-0.030981578290345518,0.029982110465564153,0.06085512039016623,0.0776143335749347,-0.04825081708500712,0.009430967130886226,-0.06810357720965426,-0.051097715896259964,0.007714801634800318,0.22660462373169157,0.09470047517220227,0.11065147206477187,0.15696403728093788,0.1798891279723294,0.16842128748162327,0.2749138897493625,0.13243002711967727,0.2731322855344297,-0.04580373574874665,-0.03280646933208562,-0.06129392908322152,0.24512992158988442,0.2195535952445583,0.07658924942858888,0.2291942792866053,0.12442176772160428,0.12996516636802571,0.06932206329246776,0.03736210337396554,0.10788810823082068,1.0,-0.02306700741463261,0.1272875484196547,0.024502925318078402,0.10989511093408381,0.14709092088724754,-0.5793327844615088,-0.5299831406877225,-0.5636758000530265,-0.10031904310153388,0.4682902829759484,0.38223407523767083,0.241127162215377,0.049820008172896814,0.09645527655220752,0.054198470603316916,0.09007243678109214,-0.05491024303901526,0.08075049935927477,-0.026052579774603592,0.26065168616810763,0.27221202251281706,0.09728164644859114,0.24984800237765156,0.2192362994153397,0.24196339235680805
mnactp,-0.39197617899810555,-0.31970119883444875,0.0609166667078615,-0.16738487340464164,0.07449008563555934,0.05308221778216137,0.033508936239360625,0.041082353954779556,-0.3056202213273984,0.16689791195503786,0.0737048891708368,0.1918554004667939,-0.003240614671323437,-0.5236628286452815,0.5593605965834266,-0.030795909010297638,-0.1052055396432917,-0.320939236611784,0.0950043361895871,-0.002979427907051699,0.01650444034729279,0.19853655417605193,0.6585221859804109,0.04393634467344925,-0.17693188211910668,-0.15468037166292706,0.06331089235485286,-0.1342543921421499,0.2956472138672667,-0.2945697931887884,-0.10640384911424726,-0.1414602959911738,0.07148555326953639,0.030025265590075213,0.6482411958829335,0.14407930762151494,-0.044600485630973324,0.023933369172753485,0.43833301506584565,0.13983635456856328,0.6054825661579862,0.07238642856026016,-0.059750387015561096,0.18133569982787665,0.29407896858019583,0.1990829895841798,0.24589710424132158,-0.5509600566392666,-0.8378433340914925,0.488643962647722,0.6864367543677511,0.1374418327823175,0.18844378087513144,0.6221374296415003,0.19785209035497112,0.10909566033545004,-0.04445536649477452,0.6229051815590299,0.4624018634835742,0.17433314612754278,-0.02306700741463261,1.0,0.22032461898288638,0.5240000818102066,0.032443639375414536,-0.08378245613745898,-0.273412068378761,-0.2152357050034308,-0.3124470893051057,-0.6016572569104511,0.2693135617054362,0.01928953061482495,0.16790940227793383,-0.031692792567389216,-0.01948712284354402,-0.03537057001497375,0.1089020685415421,-0.1457032837680261,0.07208637504074084,-0.0985066481935863,0.16721414106172083,0.19017853679410962,0.6102088758667547,0.17118914281491066,0.0948073923303926,0.13847817026060918
njbspv,0.0460986945395408,0.0810196121870446,-0.0375044421373413,0.08118000307516532,0.17493055136076763,0.129519918894787,0.1503133155358738,0.18737370895984803,0.011454887448972315,0.45164368220285367,-0.11634512602676808,0.22605658649649707,-0.09690727952830193,-0.10984767248978607,0.11523898245501593,0.006820544566503578,-0.05183073877772555,-0.3090154428375477,0.20945146947768575,0.05042889201900285,0.004310229982755269,-0.009047122978505894,0.22115433748044352,0.1029161207625973,-0.08718217747970244,-0.04390262536120603,0.11579383472846214,-0.05535378848893037,0.4366617153230385,-0.11854388839143468,-0.16698271491693428,-0.23478461190475136,0.06582643586544394,0.026107118202745482,0.22921651713094188,0.14247362685881976,-0.0297924765625244,-0.03048502230492607,0.00729276307516054,0.44747879733702606,0.0977849868553012,0.053871007046813364,-0.08503469246544279,0.35105060647865266,0.3633740790746271,0.2529466169434934,0.3557109263269706,0.07802339197869138,-0.3444318931563463,0.01507836266350998,0.2258267447531593,0.4160389890007649,0.47648142769176893,0.08028435326204429,0.65569531421708,0.08070510955050453,-0.08314003505877574,0.08067745382331998,0.02182343389371257,0.2939227465532867,0.1272875484196547,0.22032461898288638,1.0,0.05317596943122738,0.06696739130687517,-0.09005655310151317,-0.25327300065675945,-0.05712746816335355,-0.3054426705869726,-0.09427754742885829,0.019675502779385696,-0.08604274057013432,0.4758923216552542,-0.14693933884512678,-0.11462274982810451,-0.14817836650414845,0.19495704425869678,-0.04501004582821403,0.10246874878516629,-0.08648907029806024,0.43316733707256116,0.45662876655299367,0.10176713711607605,0.4699551123156356,0.32209076878283094,0.42481522087419626
njbspvp,-0.5340299266955457,-0.4223463892335453,-0.044709728530616694,-0.331239299965742,-0.025504413506562365,-0.012159864941292226,-0.0873700109454018,-0.0703746449242568,-0.5298932362583472,-0.22658665600703398,0.21329440106905118,0.27715233560598834,-0.048443972737047244,-0.7188501619674166,0.7199354653105341,-0.01314381973358601,-0.03639195408631073,-0.409623208973255,-0.282865293131042,-0.03595696682142648,0.016929060014580163,0.1475177503323702,0.7479747275263405,0.06325810354776105,-0.032300259656794464,-0.28319787553236164,0.15106295174265705,0.03853376487683709,0.28134261566501384,-0.13960056708003477,-0.1518826847784279,-0.1450707832648373,0.0507242409109754,-0.009181034704512816,0.7312159368371669,0.10694993135188531,-0.07136396367119967,-0.014764824911729828,0.7277788988993366,0.08956547460468317,0.9014250387282832,0.06986854904992773,0.016174486118071575,0.17191375765036182,0.3402579843224012,0.19007123216640817,0.11052007303077016,-0.4618050014328853,-0.29558771731560324,0.262241853972506,0.7433104795875088,0.09093575584244805,0.12552138379838268,0.9033796015363184,0.10917502386329872,0.09346536315455235,0.020464010408905026,0.9234576406999786,0.2060012057216101,0.01787358335708987,0.024502925318078402,0.5240000818102066,0.05317596943122738,1.0,0.025138114114537386,-0.009776321030086443,-0.38081160202940323,-0.35432289526020877,-0.4013695455314053,-0.9036712154585146,0.5255569718410374,0.3005707029029237,0.11421908598494254,-0.03908679024903831,-0.036887529561720166,-0.04017786993942646,0.10423564006416888,-0.031610829015327795,0.07782356149727537,-0.025934619430395777,0.12746423952824892,0.14143286891574466,0.9025154878086444,0.12862687028082062,0.08276313044474397,0.09318015431772877
occf14b,-0.12800576182312712,-0.1420948072523243,-0.17729442143769422,-0.18234368674215987,0.05069343165046662,0.04058750966230269,0.06366632147095906,0.09256104713304758,-0.07724687040152313,0.06410804761585732,0.10642734235985575,0.22142424447036776,-0.1813771364357181,-0.08700648585378504,0.06899851818922581,-0.08052218445662956,-0.05226292778003077,-0.1766454147301905,-0.051129474504334416,0.023980726757737922,0.03915249756648592,-0.013489233909394379,0.01880313401452314,0.025396977298472984,-0.00034064388284106594,-0.0459503023605832,0.14916233071890297,0.06267167128746001,-0.06433790902426485,-0.08356288723284613,-0.10544576657633978,-0.0464882673780668,0.6322414226018169,0.4094505379521266,0.021543962512046946,0.03011796816125367,-0.030130776996359205,-0.029890247538658862,0.003977633946952202,0.01510544667769103,0.04780778556970521,0.8790527773709839,0.18077273576592556,0.04917888820851305,0.202941330746816,0.18780309149692528,0.1860318411112077,0.045707459582049276,-0.04664978140475774,0.03711544186666568,0.008389277023586298,0.008386767122574792,0.04772335902422095,0.04671693100473045,0.0421518538236535,0.5178594326018859,0.09124439246897714,0.045916641884819115,0.01194621598165357,0.05868449014050552,0.10989511093408381,0.032443639375414536,0.06696739130687517,0.025138114114537386,1.0,0.1020038278101751,-0.19549156557467362,-0.19850384508883318,-0.17926678585042605,-0.04730183443444431,0.17326911351712856,0.0946769254249153,0.025091592999087746,-0.12435554130129112,-0.1080328325284232,-0.12189885023580847,0.07464448597970205,-0.05448795376368204,0.05336084126970353,-0.012515555418201874,0.044835375786505795,0.07687233792433322,0.05345391356250414,0.016354970330986266,0.00991630389666378,0.0077499019551810645
occm14b,-0.06816743348379907,-0.12421298625434476,-0.17033855275790533,-0.18384535274620953,-0.09320401781143169,-0.050004382454824726,-0.033499519761981636,-0.030058056360147856,-0.08183849755503518,-0.09940866850566195,0.2397156121960754,0.2608868068466374,-0.10090465451697851,-0.05049594083221853,-0.006910826493806736,-0.06522176016343645,-0.02192501191238306,-0.1370931686012608,-0.2736216034251731,0.03328565081321404,0.02288797477200162,-0.07123774389056159,-0.16740982254518363,-0.041575981462695234,0.04933773838315606,0.08509292999991128,0.07066237966449279,0.06332382029076507,-0.31602923735321226,-0.02557612101903728,-0.0920678146726148,-0.02891889831862381,0.02546136758354115,0.13298410398354474,-0.1796793774499938,-0.05796600175184565,0.028755739208710846,0.3372207742390381,-0.02635649488017778,-0.1121055316574196,-0.01699527164126904,0.02384626944909228,0.9602072352743899,-0.09689690512396838,-0.015330275419628555,0.04746801345266385,-0.024984984107858946,0.03304163378583023,0.14399412079227597,0.06340401328641622,-0.18404382101682862,-0.11699422236447021,-0.11199914882866664,-0.016974085697905213,-0.11717329062449865,0.0008996024309433045,0.8751802204765319,-0.0180647623216924,0.05654313256022198,-0.0637328801239693,0.14709092088724754,-0.08378245613745898,-0.09005655310151317,-0.009776321030086443,0.1020038278101751,1.0,-0.19470838011140673,-0.2642833312736695,-0.14483453846798053,0.011644475055682066,0.275671939489937,0.2695381962517077,-0.11880687817658908,0.02949511081545728,0.030291297246738746,0.034273810370272266,-0.04439812632147204,-0.0023115856789180786,-0.016249193901921928,0.010324927601237016,-0.06821792737623003,-0.06040176454565483,-0.01709346709288043,-0.10877932889545203,-0.06747770867546123,-0.11866117018531733
pdjobev,0.1480098250256004,0.11112650591867214,0.05896693508146859,0.09717872217891778,-0.05432901468553341,-0.07434101163828831,-0.06399612760497413,-0.09761841850998719,0.2516265349010807,-0.21636936495614864,-0.3988375400753794,-0.7648699522750406,0.059212338005421424,0.5609495257777494,-0.47997584314537595,0.006645174142042065,0.0161491317951122,0.9869683803191367,0.4436624481004104,-0.1036965116145618,-0.01670246649936213,0.006176840253767743,-0.23207546401403287,-0.20822690502084648,-0.016479073682318424,0.025247951408746,-0.3397356060826465,-0.09042460691207983,-0.24673701573139492,0.1600871856026339,0.24867212400654598,0.19895971488803188,-0.13099131989206542,-0.10389734499001102,-0.22050694007221555,-0.12919932976949428,0.13658955630360353,0.06793488867390148,-0.3012105174482829,-0.39029271207439387,-0.4705437199904983,-0.19394520387996214,-0.21698242046082153,-0.3757059791584315,-0.3496158958216069,-0.4236687903540872,-0.30462897831993185,0.042713866672489935,0.28805468620986385,-0.24512916089303588,-0.22201770560897205,-0.38586301889980346,-0.41913063443230064,-0.44350050057415624,-0.4180109463175362,-0.2457561953231754,-0.20234022540283594,-0.44378394563023704,-0.2497978199735468,-0.25364250433865365,-0.5793327844615088,-0.273412068378761,-0.25327300065675945,-0.38081160202940323,-0.19549156557467362,-0.19470838011140673,1.0,0.9085226034364001,0.9902651790687331,0.4790579737143148,-0.8711935240000723,-0.660645426310108,-0.4111642813718687,-0.09218591910542354,-0.1243452748456804,-0.09885646384537383,-0.2585709562362065,0.07421092533262222,-0.18189386782520253,0.016341315287947196,-0.4619332123906814,-0.4900644399534649,-0.47594577687446465,-0.4301111767252765,-0.3133819095384987,-0.3832475844717787
pdjobyr,0.2015099852369104,0.17312736387502256,0.03690055445693871,0.1332912856428102,0.006973747136197234,-0.031522245021389526,-0.025492592587661206,-0.048208155674990254,0.28649749165621013,-0.1600812814354872,-0.4676174866006374,-0.7070429686968258,0.12942408264515115,0.5213056508447049,-0.4331923558517577,0.010766496343243667,0.0018492666999155105,0.8616855880644654,0.49545193048047526,-0.0490524677184459,-0.015448730253033064,-0.01639443067951434,-0.1547361603627076,-0.15783286146994327,-0.05533512062185324,0.022013992233453482,-0.33602599812108136,-0.10638439441947141,0.023928271300582726,0.12525283083247857,0.2163876402330189,0.1317792093831221,-0.1406381549782233,-0.12836175218009085,-0.1449800328071327,-0.14947026367836208,0.11686254447888629,0.03683722043534111,-0.2988392971511199,0.020845451251462897,-0.42592419829539885,-0.19491316157791982,-0.2770606792476603,-0.04127748396937708,-0.23712670843819106,-0.2792646604779611,-0.12025706670589364,0.03084978895525337,0.21073697258626622,-0.210605266983809,-0.1414234243875471,0.02562741110710539,-0.015049812756460309,-0.4032990749289862,-0.01384776263564567,-0.2213149073258347,-0.25944320943422444,-0.4041579508234172,-0.20540463817194662,-0.1542758503542954,-0.5299831406877225,-0.2152357050034308,-0.05712746816335355,-0.35432289526020877,-0.19850384508883318,-0.2642833312736695,0.9085226034364001,1.0,0.863024410994372,0.43512709543779743,-0.8808090565291005,-0.6896128263555313,0.0038292686138837392,-0.05454290237805508,-0.07269911343537125,-0.0609485000400524,-0.24604747498460858,0.0459535109837975,-0.19738806062313696,-0.0050290847108833475,-0.08762165655608743,-0.11440862948058396,-0.4316282349956876,-0.01786028716638823,0.021697987533737577,0.03049632217949496
pdwrk,0.1300354901581698,0.0849691457515073,0.048364312910388146,0.06964395028781313,-0.07312140867072453,-0.08336233453186918,-0.06933171788273029,-0.10411228432328037,0.23697756091941488,-0.217084843247412,-0.35111219776225566,-0.7430088421753208,0.034829659004252986,0.577635149655063,-0.5056780443500757,-0.007249169358843036,0.024086322361108494,0.9993783084935861,0.396730793120659,-0.10981435270589113,-0.019973743296134633,-0.006195824797720824,-0.2855747909244699,-0.226016241013666,-6.74768893969708e-05,0.03573547364689242,-0.3266836236645557,-0.07239610279616736,-0.3560324426765024,0.16896963611249408,0.2512533357639187,0.21128500392549382,-0.1291788639719907,-0.09827260444147184,-0.27651010785129204,-0.13117413712533527,0.1294391090976007,0.07134761647380919,-0.3147700538585639,-0.46306956527388643,-0.497508959058587,-0.17913834305833878,-0.1693152721457464,-0.4308759306161472,-0.3800770649357195,-0.44665987134541696,-0.35792449934569903,0.07452625929422817,0.33016444497593406,-0.26043404324401964,-0.27883697013301584,-0.4569037633595871,-0.4938720774325819,-0.46821427533927884,-0.49345297279513495,-0.23358715723263382,-0.15783795110735274,-0.4689029233361413,-0.2675853746240606,-0.2778705874968489,-0.5636758000530265,-0.3124470893051057,-0.3054426705869726,-0.4013695455314053,-0.17926678585042605,-0.14483453846798053,0.9902651790687331,0.863024410994372,1.0,0.5050948388926619,-0.8372421035083529,-0.6177201081857094,-0.48427813743977693,-0.09269465444772099,-0.1266437126477035,-0.09836432268068192,-0.26508398613964473,0.08819759698635712,-0.18347369827957152,0.028770208200548184,-0.5220693708316894,-0.549716437319684,-0.5025989203443852,-0.50321549823894,-0.3732421307078002,-0.4549569513413324
pdwrkp,0.5656674378894081,0.4443227002515085,0.09956270728272552,0.37213442586125184,0.020151740400706716,0.007927050105095366,0.08186158163459656,0.06025979607389739,0.5616864062421195,0.11204670898087073,-0.22152213706507506,-0.3182358821989217,0.02979012754656837,0.7994476412445096,-0.7965049040237219,-0.002859673906365094,0.040770079896871425,0.5137763768859929,0.3022503100820598,0.017838875514843804,-0.02693512799158841,-0.13906691838631494,-0.8357603211948755,-0.1044653340597487,0.040668668092204874,0.29008225403454363,-0.1779825136141926,-0.038123173211936284,-0.3601471208840434,0.16922889329865384,0.14871433719396646,0.15342952163789358,-0.07610068232075697,-0.018304501538965606,-0.8251124326605169,-0.12575145332480817,0.09176091233932211,0.021232414953286892,-0.7336841034484262,-0.14710888567696784,-0.9988326462041578,-0.09704589577989464,-0.024948615539038193,-0.2084294916203989,-0.3654672799258231,-0.23855548340876181,-0.17170647525260016,0.4218790403285154,0.37617007405552927,-0.2360984848742203,-0.8271018156219243,-0.14567030374507872,-0.17904211505481207,-0.9950088871796388,-0.1684599631194421,-0.12160747752773243,-0.023455321796656114,-0.9951469046860338,-0.17941754035459903,-0.06444120118080868,-0.10031904310153388,-0.6016572569104511,-0.09427754742885829,-0.9036712154585146,-0.04730183443444431,0.011644475055682066,0.4790579737143148,0.43512709543779743,0.5050948388926619,1.0,-0.6026236829989862,-0.34730919360783946,-0.17421977994783475,0.0036926066765810475,-0.0026250989363142685,0.004884313732426099,-0.11674078603049284,0.044062969776244375,-0.08973658342424365,0.02028690315464116,-0.18571526364219876,-0.19955708585107831,-0.9984433459751851,-0.18840594298099844,-0.12781215780569719,-0.14969581741962612
rtrd,-0.3283764117212035,-0.288220688590436,-0.04136185159460616,-0.23474274908266388,-0.04140332765169078,0.007365234325118492,-0.029972389307667296,-0.0051089488661105525,-0.40375110775330053,0.05196409122350069,0.5567722313577246,0.7396176543850762,-0.043836047701231555,-0.6874179099918251,0.5979660529959059,-0.030927955837502723,0.004099463615750128,-0.8335104783062952,-0.6198208172140227,0.04740247458074862,-0.0008576726800698767,0.030887493309276867,0.2521372087139865,0.09792616838747174,0.04048146343921322,-0.04307932009419985,0.21049766982540127,0.11162035304335352,0.00892951211330517,-0.14788045712592532,-0.22777209880072455,-0.12629301365157025,0.10803323369161576,0.09876648266435971,0.2300605738512811,0.047785791044962986,-0.19389927725149897,-0.0927958658473618,0.4062592180032923,0.14128421083752896,0.5932766556374012,0.20610544063957284,0.3096414706390095,0.16413375572487796,0.1973690000217968,0.3042623177984781,0.13062438873757762,-0.16124925050682057,-0.19825490098765028,0.2175462070222926,0.23469376051247692,0.13964942272583653,0.156257922877904,0.5771109019002927,0.13557895841012024,0.2740532161439988,0.3065536855028678,0.5783315858089937,0.21079527977302262,0.1272987900896232,0.4682902829759484,0.2693135617054362,0.019675502779385696,0.5255569718410374,0.17326911351712856,0.275671939489937,-0.8711935240000723,-0.8808090565291005,-0.8372421035083529,-0.6026236829989862,1.0,0.8113322210034518,0.14763431208903113,0.20483550931676714,0.21901323825565244,0.21257657886013548,0.04957033548900054,-0.06438624030925152,0.054276827785286925,1.1928182062756533e-05,0.24334882421049486,0.2579908460312619,0.5961666433537542,0.17365774903641576,0.1480898772256537,0.13433761297286073
rtrdp,-0.00979651287206516,-0.004911835576946606,0.06261967908565998,0.0065644430826491025,-0.06284740884039652,-0.020714780925535366,-0.03836608958742967,-0.022722289764909514,-0.19627318435308597,-0.06037455207990139,0.49606497273173356,0.6044089291221314,-0.0008453967549053373,-0.4171421796852899,0.30238560077142085,-0.0388221651856646,0.04401281850779433,-0.6117361616185681,-0.8937942624682563,0.04196033521745412,0.015093717133794963,-0.04925719027987844,-0.16301080237750581,0.03285758777048818,0.09955627679472556,0.09946150185139208,0.09367516616410095,0.2062905474515726,-0.14187639182703476,-0.02666648320110956,-0.18460327797977225,-0.06933776210257826,0.012540818666594296,0.032423466920532745,-0.18107682522666554,-0.040150059610201363,-0.16362663043054443,-0.09616771429587354,0.21235306138397578,0.08568348628114028,0.33048874207339546,0.11760668066154803,0.2793443144929646,0.07567522656123228,0.020382721283289326,0.1768436560061498,0.034656986654696034,-0.05799041646596575,0.1136442650297506,0.11495006113467039,-0.1706848024866841,0.08159049712062055,0.0771160171909905,0.3094219828300597,0.0460844892724349,0.1967676358615706,0.28039727141368864,0.3108200279697552,0.1350707136255571,0.059590941251437365,0.38223407523767083,0.01928953061482495,-0.08604274057013432,0.3005707029029237,0.0946769254249153,0.2695381962517077,-0.660645426310108,-0.6896128263555313,-0.6177201081857094,-0.34730919360783946,0.8113322210034518,1.0,0.07005375358906583,0.22130883791166822,0.21998576998488414,0.230851706922705,-0.038353690085403104,0.05793867308505232,-0.006078935801686389,0.06110891565502851,0.16064575869228542,0.15832050823049576,0.3347353587335864,0.09614630946668348,0.11008146591312504,0.07307730994295557
tporgwk,0.09352312546618921,0.11581646813802686,-0.049095074280657465,0.06713800030491039,0.14071535240269667,0.10841510796702626,0.0964415960806973,0.12555287960861447,0.046487316623536196,0.16578536240418995,-0.07583610242923379,0.2864170491085055,0.1375673687625796,-0.1849846645192445,0.18457640211640766,0.012931262301938104,-0.02857001410480888,-0.4783899918934594,0.02193113408562853,0.13942373439458255,-0.008395761094249417,-0.04559811826197553,0.19635341070558796,0.15598577974806369,-0.07300479538587647,-0.010440295803548508,0.08642996181304254,-0.009136145374389329,0.6432944503582001,-0.10182967776355646,-0.10893519485977403,-0.18228410852543503,-0.007939570676788313,-0.04455454827258536,0.18943964409404127,-0.019098768243513038,-0.06179529292748365,-0.0780286251354308,0.05514940727485556,0.9832452767887971,0.17379134106647476,0.02324861010822747,-0.09770325992348476,0.809552206114145,0.317315642749392,0.4063182366886583,0.4539926501584997,-0.014457607986563169,-0.2169865122490644,0.11518269501314422,0.2008650140227722,0.984242368943749,0.9727685285058701,0.15754039167965758,0.9721301214565283,0.09360089200744597,-0.09413620348615692,0.1569060774992335,0.1413916031071032,0.2694939565575784,0.241127162215377,0.16790940227793383,0.4758923216552542,0.11421908598494254,0.025091592999087746,-0.11880687817658908,-0.4111642813718687,0.0038292686138837392,-0.48427813743977693,-0.17421977994783475,0.14763431208903113,0.07005375358906583,1.0,0.09095077103679818,0.13031399883962533,0.09307109515853307,0.09320055189169149,-0.07323349551744765,0.012246710638727678,-0.041819913378492043,0.9017293684368943,0.9099935429426624,0.1742309126332496,0.9941031903591043,0.7994033162000558,0.9886682368799566
uemp12m,0.06786703303710888,0.03939612269735675,-0.09554387180674952,-0.026735223694952768,-0.09858543903960303,-0.021193147822028226,-0.07052272173010661,-0.0753998619105139,0.0023813023836408076,0.016367399900041265,0.09295564004058149,0.08625618482011897,0.2294392460072115,-0.07360042488247807,0.038890659360769284,-0.015298399153712677,-0.0011663101298065757,-0.08919523264989235,-0.17081172010984433,-0.030153664125520743,-0.052950101346112693,-0.05837982964274186,-0.09790819499453264,-0.04013136025714263,-0.006254355207530082,0.23154211187614174,-0.12715254370649703,-0.05927822460230411,0.0602914003885882,-0.03862676068287444,-0.08124272464057025,-0.03715467893066034,-0.16037635832073247,-0.08642470282466837,-0.11652375439715212,-0.10787259222766453,-0.13846293577880212,-0.08099336944538736,-0.08013273751636804,0.11711219399717238,-0.0033689435965036144,-0.08317206980550626,0.054180157809370924,0.041856828815224956,-0.32587225405714515,0.010726935079995144,0.04870702804120077,-0.02081623650198966,0.06273874301630544,0.04473900977414802,-0.10046714925630797,0.11791105000700229,0.07844557673361005,-0.011327122219037538,0.05025170102391764,0.03430577616549041,0.08605632643083615,-0.0171552168714718,0.05940560613292132,0.005013424827609302,0.049820008172896814,-0.031692792567389216,-0.14693933884512678,-0.03908679024903831,-0.12435554130129112,0.02949511081545728,-0.09218591910542354,-0.05454290237805508,-0.09269465444772099,0.0036926066765810475,0.20483550931676714,0.22130883791166822,0.09095077103679818,1.0,0.9738033995536324,0.9996389618794707,-0.5040660072313446,-0.11218414534757859,-0.3130671196796023,-0.05116124492275393,0.11959292017213856,0.10404831305483248,-0.007422088288342774,0.1150996215639843,0.12769506503871844,0.11670996051453517
