,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdkp,dngnap,dngnapp,dngoth,dngothp,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
pdjobev,0.05098997591907793,-0.0021317620183412054,-0.015014217759267964,-0.2393500227260202,-0.1536647832402785,-0.13018740762913167,-0.20047853668123736,0.564169313376906,-0.1698320179839432,-0.5893155536855834,-0.8246812693732619,0.1403028897800775,0.7395172360483906,-0.7154433836085438,-0.10216591473172823,0.011735552850288374,0.9953080936247537,0.4591331905783438,0.00449589014573081,0.005551644446592299,-0.4336098040581834,-0.1338546633517231,0.02605225864273087,0.002766862942412525,-0.19752726465110307,-0.24301002819078188,0.0011179396455300926,-0.24445331228269873,0.18276151224690915,0.6394247197558803,-0.1080709655099151,0.2540479697234653,0.3048568799625169,-0.4814575842805494,-0.24974618282825226,-0.7184058117872292,-0.2868671744533296,-0.4849023575538449,-0.08983467554735293,-0.47406433249152846,-0.6198676649654931,-0.2409341866179412,0.02036263433220923,0.22893329776837892,-0.15045677885406897,-0.42011338452867775,-0.3023554522143632,-0.30499666824118593,-0.7179927735304725,-0.28131817021539224,-0.32451186319862585,-0.47486353380388746,-0.7168189621500544,-0.16907127452175438,-0.6566409536218499,-0.8485031530944636,-0.22313724911910995,-0.2773668068138814,-0.5815084054658518,-0.24206181283737277,-0.44971237957798776,1.0,0.9561178995064538,0.9959969335482959,0.7250539681014256,-0.8679394205871203,-0.5943779075427149,-0.25889319166654096,-0.06512664243634593,-0.10045867744395298,-0.04186050876349671,-0.22952563967355227,0.038284093836141155,-0.25792935318206983,0.0013486141387850854,-0.3235507314132881,-0.3427098801520123,-0.7181991563846731,-0.2707531340545447,-0.14732274553541644,-0.2578602361807622
pdjobyr,0.1595310702087147,-0.047565528649436334,0.06187061536600715,-0.17433920294044705,-0.10012194863746324,-0.07295207113820125,-0.1410382261369594,0.5979678677462911,-0.1608608857861843,-0.6846995168762116,-0.7880018753238037,0.18279331724827252,0.7139372291589682,-0.6625547908010444,-0.1072307353053272,0.0008475209733025793,0.9309038731770234,0.5135394447829431,0.005081989713727855,-0.009805458244543626,-0.3480779319388732,-0.1222428447492785,0.013937039564573275,-0.020487650830105158,-0.19362338231487083,-0.2360983728806505,-0.02350221076597693,-0.06180583259779862,0.16879607168676866,0.5851977208130725,-0.11059126656750497,0.2734163393402311,0.3305082094080091,-0.4590635872205547,0.034737295892804346,-0.6692900286104391,-0.3042548978368516,-0.5147271421370567,0.12242379248445856,-0.38424766003547794,-0.5333369020621178,-0.049160703306343735,0.004157754906182421,0.19492890823155923,-0.14458334530462538,-0.33401502941040107,-0.02357533492177755,-0.015446646123071544,-0.6650730416719501,0.0007032220599711246,-0.34116364565750806,-0.5182024196445518,-0.6645260751930167,-0.16666815953674022,-0.501113829729829,-0.8529043656141111,-0.198959532779553,-0.17657991253480607,-0.5480565984493296,-0.24973886363322412,-0.4711871163528274,0.9561178995064538,1.0,0.9318201004907612,0.6769576318311076,-0.8916065481051767,-0.6404793045821621,0.028439105943127017,-0.025607202710455104,-0.056428066138818976,-0.006022853768928477,-0.22992676225780184,0.008149103751411209,-0.24867478743508917,-0.024368228940150977,-0.05251569099030623,-0.07201519341857522,-0.6696388330626787,0.019397454198691808,0.06341010815570265,0.028713061342409568
pdwrk,0.009220342538675517,0.009837181709462739,-0.04553225875094699,-0.2458659345286944,-0.15791464339711508,-0.13696715506842516,-0.20717141663000316,0.5463128748912826,-0.16903869003950994,-0.5390485567839572,-0.8173698748738005,0.12418767249487962,0.7359658158950748,-0.7247766246818496,-0.10362413871652577,0.01145714773539519,0.999790743388139,0.4307902850531454,0.005599582838430713,0.0044113392050269965,-0.4602244476151362,-0.13943784052621724,0.030019552333294904,0.010473430096846285,-0.1867716286800225,-0.23530334152381915,0.010492577669803174,-0.30837691348680374,0.17455221655801223,0.6394760244097083,-0.10674917839209111,0.23935297994283564,0.2855118516880169,-0.4840268983899552,-0.3156779682996227,-0.726226020112436,-0.27224431630434637,-0.45889596467358684,-0.13345647102154776,-0.4948647700479483,-0.6373366538582154,-0.2889744558694058,0.026322108591857827,0.23620913050838752,-0.1592146851328026,-0.44706641720826856,-0.36249283397511256,-0.3712342788115481,-0.7267010425321642,-0.34880128660609777,-0.30849515926306104,-0.44404513681219493,-0.725413226828036,-0.16809836618605953,-0.6959478707066905,-0.8372370779507774,-0.2290599274716707,-0.307292181235436,-0.585782473044621,-0.23048549326714188,-0.4277971144738169,0.9959969335482959,0.9318201004907612,1.0,0.7326704861132489,-0.8400024606202642,-0.5638713537237064,-0.3262368830046128,-0.0797702104988928,-0.1174181374342643,-0.05471995033001108,-0.22925346850250156,0.04731917058914801,-0.25695431278005265,0.012036953343257741,-0.383572371788857,-0.40131192380880937,-0.7257194080858054,-0.3380242157492848,-0.20021120650447996,-0.32089755428141775
pdwrkp,-0.03559058906805444,0.010382603036808408,-0.08663815396658409,-0.19221282602327314,-0.08230259385126729,-0.07616574038380626,-0.14004019391964476,0.7564131430287848,-0.062188427431681105,-0.35910076613971303,-0.5988207932129352,0.14217784700396366,0.7995146698746212,-0.8315529538536375,-0.11012384349410226,0.027183629496304623,0.7363005268687122,0.33710468057739496,0.04160676127050191,-0.07088374114401351,-0.7889194652483191,-0.06703610752261792,0.03386531754774705,0.004104088618365138,0.004534702495698323,-0.08845479729502913,-0.018930745559917878,-0.3825248537849358,0.14289494572022207,0.5833063297494695,-0.1157124287710513,0.1759544592844903,0.20469903057218145,-0.6968590399514158,-0.20925941165705939,-0.9987994315947755,-0.16022849564589853,-0.2811054094203778,-0.07476228644056997,-0.47704020604482483,-0.4958406392939392,-0.16807816449660967,0.35102254838064106,0.0998300110644963,0.019185883170991028,-0.7667331799248459,-0.24012671619905604,-0.2754614151680748,-0.9964886417075021,-0.2676292378811376,-0.19995119365050956,-0.29374837546322013,-0.996150565116039,-0.05186672342488936,-0.6124442606309488,-0.5084254420944816,-0.3542457479198494,-0.3361168209739583,-0.8052094590170282,-0.13003487947153167,-0.2810738373547601,0.7250539681014256,0.6769576318311076,0.7326704861132489,1.0,-0.643958339460208,-0.38479042288963256,-0.22967328372909288,-0.07116839612274746,-0.0811059988736588,-0.04247303149912409,-0.1320847040123034,-0.03403436154478917,-0.1348717908674958,-0.027913729816462413,-0.2730477513516155,-0.2755475821635851,-0.9988091213718896,-0.23425625944541534,-0.1339084365019984,-0.20002377460220028
rtrd,-0.34816064047966877,0.04725679249669705,-0.2220196753621552,0.22534369641074237,0.15589005976364165,0.11712423240857832,0.17113332668700218,-0.6191796614111265,0.1193737695215433,0.8853071140146651,0.8135164230187273,-0.0976094986471069,-0.7635357018403811,0.6666893058330843,0.020105456755912847,-0.011414672560635863,-0.8373664027263786,-0.6393480281568266,0.0016715881323474183,-0.015127609444558168,0.2323505335258577,0.058349958909838,0.0035017603642341828,0.012534409220230707,0.2868320750002242,0.15377322927715004,0.04605968336134708,-0.13335355719773975,-0.2222098766521195,-0.5975816192387244,-0.034718583643649666,-0.4133413044098838,-0.48941512627158856,0.3944090277417293,0.04212943104435802,0.636977644277356,0.3649795746663299,0.6447199355496501,-0.08596397292939459,0.23620762108741952,0.4995095975851419,0.03237639253994143,-0.11069722797273261,-0.1643383385318377,0.13878160456401298,0.21914218402585164,0.10837906643220357,0.04420160011162537,0.6325551937257332,0.0023444799738339133,0.4496540351217547,0.6873444028562572,0.6307679498981071,0.15626523762303443,0.46477939496606846,0.8486795001683723,0.15761147405350007,0.04749578269858737,0.5076234846851307,0.2664857498299919,0.554535273567661,-0.8679394205871203,-0.8916065481051767,-0.8400024606202642,-0.643958339460208,1.0,0.7983322099020491,0.008925819306325187,0.16955866266537095,0.19663989847742316,0.15639687287965925,-0.009129117845366394,-0.03304417869785281,0.06750201464444683,0.04187946371429887,0.12647701661118613,0.1511440880866479,0.6361490610144457,0.022834450486274336,0.019207891871740684,0.05165163187630827
rtrdp,-0.42437301181296416,0.04232737961665586,-0.30443985275787605,0.11228359672623645,0.07820888668027275,0.04770348015446088,0.07149745452623098,-0.2870135527221731,-0.005771486900473546,0.7921556312927229,0.5995773670645463,-0.018043734550481916,-0.5112123468810649,0.38455974054189007,-0.020605048272594222,0.03227990574612796,-0.5600005131997473,-0.9305115788186309,0.02581586039857223,-0.04413207925131981,-0.21942403135328234,0.02917180261749923,0.057245870478659575,0.021191353279609765,0.3076582503360657,0.06236019786352784,0.17179640786481418,-0.3004932074395986,0.005807146557779206,-0.40897965572203343,-0.08186380588597457,-0.3475297171227705,-0.4250126595493327,0.22776231264601857,-0.03920614811798836,0.3701114642061994,0.293663915108889,0.5373381784880047,-0.11418197610769246,0.014570267358372704,0.32562991094381877,-0.03236184181153185,-0.03603283387002186,0.08142084803853808,0.13484057376164651,-0.24049697738382245,0.0020744762631542068,-0.06556984558917693,0.3748024308369783,-0.10708656821264656,0.3785421522281419,0.5873987907519341,0.37310599731913435,0.13161965438186396,0.21443069590161404,0.6631024627940851,-0.03211411225361001,-0.10174941004616868,0.3229231498925022,0.20861925915597246,0.4454123155223223,-0.5943779075427149,-0.6404793045821621,-0.5638713537237064,-0.38479042288963256,0.7983322099020491,1.0,-0.07791350574082907,0.15183539647202385,0.1731641435704394,0.144246337423926,-0.08545962903121716,0.137934028431179,-0.0016874602156117255,0.1453461183528969,0.00607188401756356,0.028053731402185093,0.37165585085305014,-0.0704539855271022,-0.0386558247114276,-0.035476145292379274
tporgwk,0.38626804247348606,-0.1345516087852161,0.2890449218084728,0.18605789735890135,0.13747750658414862,0.1429264419886591,0.160991667230958,0.06706135770236413,0.019832503309337533,-0.25959375162847664,0.22404883063768674,0.11881203248181246,-0.15434325226111925,0.24102175578017473,0.007538195964865519,-0.029398284454429324,-0.3255255858774953,0.11270885014118734,0.005650335457968136,-0.0563170098853428,0.3111645940471025,0.054460281307749756,-0.047289566820582885,-0.07572940906400767,0.04874706119036834,0.04561151401424659,-0.07373604325915654,0.6284001174226262,-0.05186364631648034,-0.24695613258892998,-0.012077514630505728,0.029590014108613272,0.04859732182413881,0.11150761034685679,0.9698446149596732,0.23165731747997348,-0.01580784611919925,-0.04305038045429951,0.6909549955033029,0.3467561647074331,0.38505535263053553,0.6606536749394338,-0.05314734062783505,-0.12233926592921,0.12711718841198175,0.3098041938819854,0.9368179403341103,0.9791725276416962,0.24252825635428452,0.9615264530475582,-0.00861448523522015,-0.09188903009499647,0.24060171196632313,0.06039215377181608,0.593432931884684,0.12391566559460719,0.09990214833121965,0.3611017528175437,0.16714819207518442,0.012647905915125959,-0.019718704398265147,-0.25889319166654096,0.028439105943127017,-0.3262368830046128,-0.22967328372909288,0.008925819306325187,-0.07791350574082907,1.0,0.13299625026445636,0.16566658999290754,0.11609810513551574,0.031241070121859213,-0.09099030851306847,0.07301532947567195,-0.0826752937184264,0.9140561030329357,0.9133473660665115,0.2290074061615525,0.9923272231371177,0.7250781474977946,0.9618445264986367
uemp12m,-0.08374292746187505,-0.10372032456507949,-0.1121151425927125,0.10828066305354864,0.1060839849393179,0.1082647744980744,0.09023513770076927,0.003673336415465815,0.04444249999489094,0.09413007565355884,0.006740517375540194,0.2886479530112915,-0.1281360345513302,0.14664890306817635,0.015529018559387462,-0.0012153418657567202,-0.08092943297582637,-0.0845144702975714,-0.024639652927214695,-0.046375996804607966,0.01960147327917172,-0.10213489667500027,-0.035259067673998126,-0.044191174152221416,-0.0056866979261939446,-0.10341038689092362,-0.06966972775538738,0.15966006845916697,-0.011578417704436081,-0.09457178903325694,-0.14902925846399961,-0.14035522605183276,-0.133841932115588,-0.03953201808109735,0.17787685292604258,0.07026595988367776,-0.0412701261282201,0.03671923637783617,0.12288694866512649,-0.23076516523181695,0.08601882481162934,0.2360822696776927,-0.07272258298533198,-0.03592378619996569,0.009565535480787568,0.014553737551007785,0.1643285265435392,0.11459853924361167,0.07273086653208541,0.06467755650882662,0.046408164830444076,0.0708725681662815,0.07016155148150696,0.018599145198442024,0.24662093334097757,0.07454647312675934,0.006469310279819179,-0.19438210832941744,-0.00533548113414504,-0.1225504663754867,-0.013335789329538593,-0.06512664243634593,-0.025607202710455104,-0.0797702104988928,-0.07116839612274746,0.16955866266537095,0.15183539647202385,0.13299625026445636,1.0,0.9851874461562261,0.9822540447300078,-0.4565126092226829,-0.17185753055559386,-0.3911869631780549,-0.08049229093841967,0.15444276014633854,0.16365827728341448,0.06513140502586248,0.14035013630657447,0.16008565128872554,0.15783131049435523
uemp3m,-0.10421741513794813,-0.10774324929446846,-0.13068607496908716,0.09560543789913979,0.09325079267370062,0.0929413443623563,0.07631475225148196,0.010880260673355117,0.03643708586360394,0.11925833518921018,0.06542580354820973,0.2914217006486315,-0.13810654654365903,0.16003415354306863,0.00862114835038555,-0.012382574367531323,-0.11623795003953849,-0.09876114849358414,0.012450908528052706,-0.02730202974089604,0.019536808367351628,-0.09898569280569221,-0.041656689566146626,-0.05199611265128874,0.003289299402642137,-0.09111689648431115,-0.07618519975736343,0.15001969581361482,-0.02294527551191766,-0.06664405113679113,-0.1454428734908045,-0.14758272401589828,-0.14277555826150898,-0.035954579706156925,0.20688702941083495,0.07983581462732714,-0.00668964266934401,0.07458843227803957,0.14743343883594465,-0.19077529047776715,0.14684095049359053,0.2531217661653723,-0.06440659554575894,-0.04387053012782193,0.11154302671259846,0.01555100443845876,0.19449875897240113,0.13951838453218157,0.08197140803881818,0.09247259982666495,0.06648390875216403,0.09414887257353133,0.07950251602826401,0.0559713606871517,0.27821148614203134,0.16321423892149553,0.01683717228105725,-0.19174657413059734,-0.0004944332760190086,-0.09372181740472808,0.01509992503705191,-0.10045867744395298,-0.056428066138818976,-0.1174181374342643,-0.0811059988736588,0.19663989847742316,0.1731641435704394,0.16566658999290754,0.9851874461562261,1.0,0.9634011446435312,-0.4372482980506115,-0.1733385595273778,-0.3681342273758324,-0.08576780400485749,0.1870046925411275,0.19729422757907833,0.07467102017944492,0.17108136249990843,0.18023857461052972,0.18847272892964664
uemp5yr,-0.10322334961408784,-0.199111846044261,-0.1718372562178214,0.11707279455658653,0.10511270158969287,0.10753370510649261,0.09270261702350287,0.02564365262463547,0.0420328766369441,0.09324731875628448,0.004128544187040843,0.29017106783644747,-0.1016593402772602,0.1168564630067771,0.011624713924030748,-0.0015616786673588116,-0.05574246035895048,-0.0792695576349386,-0.015125610185894865,-0.03897922877731481,-0.00665192175309089,-0.11421995003877132,-0.03478561598030811,-0.04518972425792231,0.020171934470839783,-0.10930388180931203,-0.06959495837000663,0.12791274091721408,-0.017775299106666566,-0.10708388418040295,-0.15289661284234543,-0.1479952962039305,-0.14390105374131712,-0.053733113480297044,0.16384590544525326,0.04176633487445656,-0.026485310586607247,0.056654505894538416,0.1106014518503732,-0.22876831730437316,0.07056309103878215,0.22772364248060845,-0.06315610070403405,-0.031407002140675454,0.012718626844184044,-0.010726841245624988,0.1502828659856478,0.09377244340145695,0.04306612784648881,0.0484711778374547,0.058757572871689756,0.0874414077285775,0.04103640060958644,0.03392635988837639,0.21938633674186153,0.059700388125637695,0.014132855256886082,-0.20287374422728072,-0.03118410710050123,-0.11152724256373014,-0.0013845787259709542,-0.04186050876349671,-0.006022853768928477,-0.05471995033001108,-0.04247303149912409,0.15639687287965925,0.144246337423926,0.11609810513551574,0.9822540447300078,0.9634011446435312,1.0,-0.4768413779536744,-0.16740426274903858,-0.3910352792826089,-0.0813398743271438,0.13773108516003008,0.14732438345107762,0.036892970149786014,0.12414768220839144,0.1486087437777566,0.1445159916906762
uempla,0.15712598960514454,0.04980526609115447,0.1651331502337886,-0.03784329104677519,-0.0429553661242656,-0.05262736662328316,-0.029517209773000586,-0.10731252570217312,0.005971064721068298,-0.09462617493734134,0.10091249773663662,-0.20780064967076212,-0.0678580494441333,0.08800242531934854,0.03477022214931657,-0.00898877330519932,-0.23032834390442689,0.05340288192260628,-0.007987519262058441,-0.003138919553991951,0.16914030481526482,0.12621955043833294,0.00995358401383016,0.021803490410574944,-0.037253491767010455,0.10182779519532609,0.004460589935205038,0.12253598947570914,0.019783762308604985,-0.05410047816241938,0.14844683969841035,0.10067324506177193,0.09342083560071496,0.12960430499129624,-0.007929077614173344,0.1313426797546953,0.008487085707372761,-0.04270822824401491,-0.0204149564700967,0.3439325016060844,0.12435854541433414,-0.022314018119678546,0.06024139464508816,-0.04188522954356341,-0.07740527246021874,0.16544884213247846,-0.00693164852459227,0.062466228809759175,0.13288451433573834,0.08520474433004548,-0.03552726097545219,-0.07474960799292635,0.1341205467850917,-0.09631601315875558,0.06749307010564416,0.08218184303986399,0.028956991762634735,0.22228548557687858,0.1354686111600851,0.05868939619082796,0.0028575750547507827,-0.22952563967355227,-0.22992676225780184,-0.22925346850250156,-0.1320847040123034,-0.009129117845366394,-0.08545962903121716,0.031241070121859213,-0.4565126092226829,-0.4372482980506115,-0.4768413779536744,1.0,0.14268626345256005,0.20006811204704808,-0.00983955981372629,0.016747121764873207,0.013249620850624297,0.13235281724233203,0.029529407144846097,-0.0163406213801911,-0.0052034845261929846
uemplap,-0.057813487401188725,-0.03371945867062856,-0.06454262868695355,-0.07585963460660824,-0.07084456040314513,-0.07990309012271052,-0.08460637136909797,0.09237375777412227,-0.1093086293373411,-0.005266856561329989,-0.017874749005083446,-0.11149332355806735,0.08223172213816551,-0.10789393682583526,-0.020895751179729725,0.02223289686314194,0.04753803839240615,-0.3379949239434143,-0.004376195154567119,-0.027394589857876513,-0.18549175662423165,-0.005360881310795903,0.040876197840947905,0.005044117551323192,0.060484053404916326,-0.024565920093670486,0.09877161779843345,-0.09417747657880154,0.16334357398462535,0.0003598278881772449,0.0284707025506273,0.00217304221031228,-0.006365188293917944,0.048890247108609716,-0.10233637604657145,0.025415475459911574,-0.00649549896874098,-0.015073250307554652,-0.08176011622092504,0.053405123872052346,-0.04613460885004498,-0.1273669141614278,0.014552135143668725,0.18889932970574028,-0.016536095616689186,-0.20078299425718907,-0.11249558074385005,-0.0884126282410798,0.03557637779047403,-0.08161255705631794,0.010452079109150655,6.232771667007036e-06,0.03575939178128307,0.007280035704433084,-0.11316787273778157,-0.039391267423619446,-0.10023762501497803,0.007373292850987746,0.06389607520372241,-0.0016710414067238571,-0.01896019281294423,0.038284093836141155,0.008149103751411209,0.04731917058914801,-0.03403436154478917,-0.03304417869785281,0.137934028431179,-0.09099030851306847,-0.17185753055559386,-0.1733385595273778,-0.16740426274903858,0.14268626345256005,1.0,0.022048580434722333,0.09500026217668955,-0.1035088022589977,-0.10705088763793441,0.02910937022562221,-0.10352540979334067,-0.08716888436568439,-0.10871536728138438
uempli,0.11573835159504815,-0.001717037775814714,0.11177456222226277,-0.008841457828807579,-0.038111655468363,-0.03795239650338155,-0.011997044506187242,-0.12752126339806558,0.00969520334303839,0.015564981894621986,0.18829221948987718,-0.17547983140593276,-0.12190821996015506,0.12322224110494577,0.01917839710577236,0.010826164137308473,-0.25761271804442065,0.00658448617789496,-0.008797738277469347,-0.011461014541951671,0.14111432834900303,0.09432717409988411,-0.002573192301193008,0.023256154170820432,0.03288612326081365,0.11242693055474058,0.02545082490345228,0.08037016384280145,-0.05631521987190068,-0.13376471407184293,0.10554306332820948,0.02774971040350519,0.01793756552318357,0.13025663885339553,0.04016715440604472,0.13359569732804893,0.07908531928939444,0.0690183022925804,-0.001114220134300443,0.2785129636335104,0.14452134039342582,-0.019230963853827464,0.07815357930918063,-0.06551395522688855,-0.039583220288741804,0.14363297358377355,0.05381413905678154,0.08346530602705292,0.1299318258957119,0.104173990273595,0.039815170073652324,0.04474797058754019,0.13107018611834217,-0.052527965890270784,0.10004127083578843,0.15935719568522372,0.04473546848126814,0.18487151195052107,0.12727036058579708,0.10203294244682407,0.07616581920396683,-0.25792935318206983,-0.24867478743508917,-0.25695431278005265,-0.1348717908674958,0.06750201464444683,-0.0016874602156117255,0.07301532947567195,-0.3911869631780549,-0.3681342273758324,-0.3910352792826089,0.20006811204704808,0.022048580434722333,1.0,0.0684024447179687,0.058352340546712574,0.05530389963269625,0.1359548911676833,0.07119634644149521,0.015758537791056536,0.05167598811043829
uemplip,-0.07969967650335727,-0.011420983925332273,-0.0711413057130142,-0.04005552383096769,-0.05702645053272363,-0.0541150777005629,-0.04896904273813858,0.027262851049208208,-0.06440280920028925,0.08448853612803028,0.028905744250205815,-0.057143987449750806,0.011641587922538102,-0.04454101607328685,-0.025961702174913857,0.011828146948891437,0.01217400167987702,-0.2719304002422018,-0.015176834007789146,-0.03821247472808331,-0.14784795997516229,0.0026351613266689796,0.02162137405025795,-5.6719201228732194e-05,0.07963388773221966,0.03282345287279268,0.15643404737570682,-0.1135728766032361,0.07694932212869482,-0.041416629620187266,0.004239156707561757,-0.054427393521813666,-0.06661566169812229,0.023156919047247433,-0.08056968404439856,0.020999684935713303,0.0013218825140002763,0.03596936639750654,-0.061913308279472494,-0.01819860426863856,-0.03810172161215989,-0.11303711214212286,0.03627945714731829,0.12575634509827058,-0.05536839041282656,-0.1583183522506646,-0.08529351356353136,-0.07770001561143801,0.025102048888757913,-0.07952260871743012,0.03774511619542069,0.061638593891289305,0.025071280754709442,-0.03741248333870044,-0.08748403623643015,0.010243771284357647,-0.10044214327132428,-0.028252747866062546,0.03843149640517398,-0.012587749201809443,0.019887805951070286,0.0013486141387850854,-0.024368228940150977,0.012036953343257741,-0.027913729816462413,0.04187946371429887,0.1453461183528969,-0.0826752937184264,-0.08049229093841967,-0.08576780400485749,-0.0813398743271438,-0.00983955981372629,0.09500026217668955,0.0684024447179687,1.0,-0.0769356777453731,-0.07480158572602912,0.02183287041812597,-0.08332112824406203,-0.07127435521392189,-0.08251987406273754
wkhct,0.27652391218323535,-0.13472168236437218,0.19956441274978903,0.26870369672048483,0.21862459324952932,0.2152744146925008,0.2312422439853972,-0.003665716358338759,0.03791752316223732,-0.12135606062907056,0.29926510892219044,0.11426024297998573,-0.21810491582269934,0.28963661211489217,0.006377815845440542,-0.04272345207705113,-0.3830915665534054,0.05316961943118239,0.011409723948380324,-0.0475921109612334,0.31509166759380597,0.051583338952133934,-0.03574167895612586,-0.07798063051429097,0.11160860812022838,0.05845675366321453,-0.07689379539215187,0.5487015571882501,-0.0969530614375881,-0.28264543744125736,-0.08590741573770631,-0.056805160918079994,-0.04564990385189056,0.12059719495764384,0.9234840799694118,0.2759032974401344,0.039975298893605495,0.04040281086558841,0.599897613653216,0.34944838343134343,0.39682446311171393,0.6276370225715178,-0.053857699368131076,-0.13712991418042111,0.09292781379841894,0.3147591503848574,0.9208534231987017,0.9185486795161304,0.28706654691059275,0.8876381805673822,0.06900514023440266,0.01077758106344215,0.28448621568888305,0.048363384852724005,0.6330762125626958,0.19117551244365188,0.10812660073752141,0.3154567698880708,0.1948747069883611,0.0374821094459333,0.04093694715902457,-0.3235507314132881,-0.05251569099030623,-0.383572371788857,-0.2730477513516155,0.12647701661118613,0.00607188401756356,0.9140561030329357,0.15444276014633854,0.1870046925411275,0.13773108516003008,0.016747121764873207,-0.1035088022589977,0.058352340546712574,-0.0769356777453731,1.0,0.9858492471398546,0.27381279626012994,0.9193613103722125,0.7264989969671456,0.9299875701904798
wkhtot,0.26241614341624436,-0.1373922437079956,0.18676048492135117,0.2752494440955723,0.22685393521940528,0.22054800732059565,0.23768420418023128,-0.009554209943359999,0.044205149535634335,-0.09435275908670127,0.32027384606968906,0.11584201427437783,-0.2282087803200272,0.2945535195198999,-0.0006560456404879155,-0.043332260187951256,-0.40050006710429004,0.03580343398565444,0.012728791036055266,-0.057376221888141586,0.30653309459840666,0.05646321697594567,-0.034726845987879285,-0.07574309330600516,0.11737616295953245,0.06424239046027982,-0.07341199889885042,0.5341126785717744,-0.10175549120867966,-0.2937321331697875,-0.07781360021939011,-0.06450753779371587,-0.05364096667449395,0.12227322603837974,0.9227981516226328,0.27796730965299266,0.05330558876181964,0.0592138025254422,0.6092521424430358,0.3462208600689473,0.40664543369189693,0.6331020505671854,-0.05000826904676158,-0.14468055702010243,0.10280710451919597,0.30585425442529124,0.9249308977232346,0.9200501421969614,0.28902555975150346,0.8866140481900623,0.0800638721886125,0.02756580803930768,0.28618995803305064,0.05987239724182402,0.6351737708924247,0.21384792811680498,0.1088346982966457,0.31028001033406477,0.1933484970249119,0.048633112703339774,0.057717925724578595,-0.3427098801520123,-0.07201519341857522,-0.40131192380880937,-0.2755475821635851,0.1511440880866479,0.028053731402185093,0.9133473660665115,0.16365827728341448,0.19729422757907833,0.14732438345107762,0.013249620850624297,-0.10705088763793441,0.05530389963269625,-0.07480158572602912,0.9858492471398546,1.0,0.27615800758282694,0.9196329915489465,0.7181356527930086,0.9329490765741177
wkhtotp,0.03931532294115866,-0.009967705657905442,0.09055803760468974,0.19326687607124998,0.08256649146661135,0.07563973778830005,0.13983338810557414,-0.75512107990547,0.06802634227845286,0.35289818509910564,0.5949917173434961,-0.1441070336201217,-0.7946209577751365,0.828207492643699,0.10811578995054166,-0.030850625309174828,-0.7293601130272896,-0.3190790228942487,-0.041947592768914924,0.08353565298963712,0.7987220982571347,0.06600539663848583,-0.039014574202324646,-0.0036658086904809194,-0.004441593810456879,0.0877384910975205,0.016500311360672083,0.38351587005547294,-0.16201091899622017,-0.5816520335798783,0.11608232706168851,-0.17284690571887554,-0.20206357910741624,0.6934333783526369,0.20868137213581137,0.9994836861921315,0.15882218574060805,0.27678530870281287,0.07354965314439783,0.4779407557850011,0.49050824312207736,0.1725213597806956,-0.35218414875049336,-0.10591139896905168,-0.023996550463742595,0.776563384304146,0.24010821908897348,0.2755931279751809,0.9971758634623084,0.26846298517017203,0.19661060676507874,0.28933180404757336,0.996679661692063,0.0502462355584092,0.6100355474422188,0.4998907912824051,0.3625312955961811,0.3405345860249576,0.8042437261522041,0.12946529375634372,0.27699758277408865,-0.7181991563846731,-0.6696388330626787,-0.7257194080858054,-0.9988091213718896,0.6361490610144457,0.37165585085305014,0.2290074061615525,0.06513140502586248,0.07467102017944492,0.036892970149786014,0.13235281724233203,0.02910937022562221,0.1359548911676833,0.02183287041812597,0.27381279626012994,0.27615800758282694,1.0,0.2336048331336174,0.13367576171268794,0.19977707404616324
