,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
hhmmb,0.069396616,-0.038047059,0.05225769,0.228966154,0.189429728,0.071846777,0.131170042,-0.009697964,-0.010555911,-0.0391395,0.00772908,0.003289938,0.026009369,0.027839304,1,0.014511347,0.546538389,0.204171065,-0.090367437,0.001459618,-0.038805139,-0.003844911,0.024772329,0.294468972,-0.241613671,0.012928485,-0.001048672,0.045823517,0.044710183,-0.003167259,0.007119551,0.179547883,0.432535013,-0.159082271,0.004600108,0.002985071,-0.003514252,0.001371155,0.074369291,-0.035892725,-8.52E-05,-0.079675695,0.105070904,0.094265235,0.005625468,0.05620395,0.108211229,-0.006572232,-0.004948681,0.012279538,0.014720746,0.033740569,-0.235036904,-0.007621397,0.020884811,0.038346297,0.00419949,0.026440775,-0.047654595,0.004404664,0.022687735,0.028368881,-0.051854171,0.082614099,-0.101904578,-0.009049767,-0.009792151,0.025069394,0.170265023,-0.195763276,-0.189107046,0.029357183,0.004891555,0.066808145,0.061807804,0.091511335,0.040275373,0.081115877,-0.0889757,0.346367632,-0.231783977,-0.029935578,-0.167656551,-0.106780854,-0.093405895,-0.096644064,0.079972423,-0.015286951,-0.26970281,0.068010904,0.067331455,-0.031442017,0.090999057,-0.199374174,0.062740472,-0.023879134,-0.0203642,-0.206366069,-0.264715359,-0.249951947,0.035106298,0.24956509,0.283960251,-0.007172993,-0.002097845,0.002884648,-0.216443324,0.001097479,0.023795912,0.061835316,0.131698929,0.035501115,0.004414664,0.003503892,-0.298895942,0.023072433,-0.104805583,-0.014475286,0.033112804,0.01066519,,0.013026682,-0.005034939,-0.020994251,,0.056409679,-0.03421135,0.080537409,0.095708271,0.04527579,0.128383281,0.246408879,-0.009390773,0.21700957,-0.1597775,-0.073638447,0.056330081,0.011562398,0.031854944,0.011583728,0.012024854,0.013675301,-0.000341344,0.003828904,-0.269762165,0.050846248,0.059070874,-0.102195142,0.08508506,0.053238477,0.040735891,,-0.035247025,0.066973077,0.037007349,0.060859058,0.081730709
gndr,-0.041824881,0.021564685,-0.017622738,-0.051602568,-0.016269591,-0.047485402,0.046729514,-0.010867422,-0.011420401,0.015805606,0.047140608,0.046720538,0.057370918,0.073556357,0.014511347,1,0.278561345,0.031686714,0.064609369,-0.003900766,0.006761044,0.050690946,-0.046663506,0.027392528,-0.022911816,-0.045109666,-0.000701128,-0.107988727,0.152543883,0.001013314,-0.001608104,0.075288346,0.012752797,0.057263114,0.012262685,-0.024483856,0.002232505,-0.005617463,0.007177406,-0.019368222,-0.000756871,-0.024357613,-0.013726719,-0.017003501,-0.022157577,0.091876776,-0.01687108,-0.062804162,0.057055451,0.018218841,0.018359626,-0.014847594,0.078287443,0.040646678,0.000800977,-0.039425147,0.021104457,-0.012203799,0.051005546,0.106029882,-0.008519923,-0.017682439,-0.08415181,0.036676614,-0.0601354,0.024997468,-0.028560365,-0.013581666,0.005674936,0.047904182,0.024944535,0.038110194,0.016683624,0.02106136,0.031405361,0.058775066,0.24423185,-0.280023998,0.028952015,-0.00386625,-0.050862131,-0.098070055,0.059230304,0.11971186,0.085873348,0.002381027,0.039428651,0.100270228,-0.048494131,0.033277443,0.054578658,-0.049376659,0.035381435,-0.061903939,0.142303884,0.043338095,-0.027076858,-0.087453889,0.053258252,0.067094804,-0.002676361,-0.050516572,-0.05163338,-0.032367455,-0.023751042,-0.094917256,0.012138353,0.016884456,-0.011786515,-0.02695356,0.114441821,0.116656503,0.107177649,0.125881472,0.030105379,0.225827458,-0.13994473,0.032915529,0.040944243,0.01683296,,-0.029050847,-0.028680611,-0.045111774,,0.105601914,0.08722534,-0.120198799,-0.087225747,-0.115510349,0.070206373,-0.038006243,0.036116268,-0.011733516,0.025096382,0.006592774,0.054364678,0.023988552,0.037111756,0.021103134,-0.016115273,-0.008026103,0.002673274,-0.027725177,-0.058650578,0.053793668,0.069422665,-0.048264151,0.069949436,-0.053031266,-0.027699483,,0.056290401,0.035783906,0.071465662,0.094997786,0.077765138
age,,,-0.011496467,-0.181113568,-0.227720124,,,,,,-0.026607571,-0.037677432,-0.012449916,-0.027249682,0.546538389,0.278561345,1,0.999907523,0.424125459,,,0.441694942,0.064132186,-0.174282792,0.420959806,-0.03409714,,-0.216816502,-0.159715398,0.002907,-0.023509634,0.573686395,0.257874083,-0.046776626,-0.00856577,,,,0.084932598,0.034318976,0.016149292,-0.165485087,,-0.229568383,-0.033615422,0.110495453,0.444235809,,0.109368303,,0.1327355,,0.005408635,,0.218858243,0.417288464,,,,-0.022205347,-0.035767899,0.004258049,0.061546848,0.128812555,0.17329949,0.17937737,0.271957817,0.033997894,0.420843764,,,0.124683663,,0.171698342,0.04158891,,-0.0466571,-0.015937156,,,,,,,,,,0.306432925,0.163100972,0.102080745,,,0.105866403,0.163819317,0.071573916,0.116521739,0.196075512,0.16786131,,-0.026920036,,,0.112844179,0.035706058,,0.062033175,,0.136546966,,,0.445407299,0.17125334,0.389351775,0.048719129,,-0.015642171,0.116590345,,0.111994619,,,,0.158747394,,,,0.235593291,-0.27418003,-0.257741555,-0.296505653,-0.15535964,,,-0.404642752,0.44843383,0.262650274,,0.118297422,0.367272238,0.126562304,-0.059652819,-0.019361018,-0.02339277,-0.014098721,0.164054888,0.116678393,0.112090456,0.164657284,0.125873606,,0.091611926,,,0.091835272,,0.053775023,
agea,0.045344807,-0.014682061,0.04551992,-0.068498372,-0.090242242,0.035751561,-0.053915723,-0.008655145,-0.009740323,0.014173454,-0.005455764,-0.003545265,0.005596103,-0.003528192,0.204171065,0.031686714,0.999907523,1,0.423649745,0.036042167,0.010860218,0.139210549,-0.01679022,-0.070804,0.105639295,-0.02212986,0.050784587,-0.108082794,-0.112294027,-0.004848125,-0.007617212,0.108062927,0.120765856,-0.050956122,-0.02305965,0.004403258,0.052911082,0.047243195,0.011188324,0.011402111,0.011467557,-0.204283804,0.042661224,-0.148581593,-0.023686332,0.024723952,0.102546652,0.033739735,0.033222586,0.0131406,0.039810408,0.034054643,-0.030932915,-0.034126106,0.006956412,0.044752678,0.014166814,0.033141827,-0.036366089,-0.036134383,-0.049978149,-0.027722846,0.020526182,-0.014320725,0.073336471,0.059173436,0.108263964,-0.007252481,0.05368346,0.425142194,-0.146647861,0.017715824,-0.018336612,0.076289413,-0.010798082,0.023549794,-0.011475608,0.007403639,-0.077614326,-0.216883175,-0.397020071,0.019168051,-0.088406119,0.311592274,0.126713768,-0.079737967,-0.026582566,0.321681175,0.171028845,-0.014381281,-0.005340209,0.05601581,-0.031082628,0.101072748,-0.032905279,0.072885021,0.12821408,0.10674849,-0.09787634,-0.065286792,-0.03001899,0.103759479,0.107298397,-0.026585578,-0.007770344,0.022748083,-0.168423802,0.014428743,0.122682896,0.095888074,0.399871914,0.002815222,0.089106829,0.010833488,0.633885899,-0.018478476,0.071419382,0.011895704,0.093022111,0.040878946,,0.104826744,0.160096685,0.079160829,,-0.05791908,0.032243945,-0.147007213,-0.144198797,-0.123279232,-0.067156996,-0.037122022,-0.03556307,-0.403973574,0.247625478,0.154906949,-0.018762876,0.023974151,0.087110001,0.029974281,-0.007328967,-0.002900436,-0.005717384,-0.004253708,0.169357313,0.037565887,0.050475455,0.073909048,-0.009926877,-0.030128854,0.030391703,,0.169852163,-0.018839244,-0.054623037,0.002922646,0.025454078
ablrtr,,,0.020680126,-0.181209852,-0.17051269,,,,,,0.063509638,0.073172817,0.075029772,0.05931251,-0.090367437,0.064609369,0.424125459,0.423649745,1,,,0.351562128,-0.001692418,-0.327718128,0.295145646,-0.033066481,,-0.610416157,-0.247973636,-0.019762937,-0.022625618,0.083967885,-0.021176003,0.099053802,-0.004435557,,,,-0.012078776,0.247309897,0.001292276,-0.107501408,,-0.100250355,-0.049225431,0.050435406,0.013805315,,0.042467262,,0.064942196,,0.091243948,,-0.099070947,-0.005916666,,,,0.04827052,-0.100756071,-0.056929968,0.10636246,0.058305121,0.315492738,0.10760445,0.131990821,0.041870107,0.057692847,,,0.110127298,,0.149784341,0.099339921,,-0.086970842,-0.105795201,,,,,,,,,,0.244360563,0.293572959,0.06568167,,,0.089659379,0.314194181,0.061229403,0.117021078,0.140384436,0.307005462,,0.056646656,,,-0.030460979,-0.003575892,,0.019736659,,0.017591858,,,0.297326699,0.111009519,0.262182143,0.035397606,,0.011789096,0.180964137,,0.056937057,,,,0.115037679,,,,0.114473437,-0.633812661,-0.58600761,-0.632940708,-0.317314928,,,-0.846837669,0.808570705,0.442926723,,0.139934238,0.159124178,0.141459091,-0.063082363,-0.042786122,-0.031702576,-0.037924935,0.299626898,0.107697635,0.107629607,0.283370657,0.081516743,,0.014316497,,,0.042407758,,0.0737142,
anctry1,0.038985763,0.024393312,0.008445172,,0.011331644,0.043313691,0.020089798,0.035780819,0.035613042,0.048620586,0.019833157,0.021600947,0.035575821,0.028602746,0.001459618,-0.003900766,,0.036042167,,1,0.047293467,0.01362229,,0.04361468,-0.046001144,0.016271218,-0.002145471,-0.020547333,0.001018049,-0.003034651,0.045858414,,-0.003551129,-0.013029104,-0.005627919,-0.004043523,-0.002825859,-0.003158634,-0.016826772,-0.00883404,-0.007292737,,-0.002272477,0.008964428,0.028335469,,,0.047142041,,0.060380209,,0.062839235,,-0.00148354,0.020632438,0.048614956,0.060828114,0.062939785,-0.001532498,0.00026227,,,,0.021022923,-0.01237115,0.035308711,0.026857105,0.017725489,,,,0.035885433,,0.044125903,,0.046170326,0.001447792,0.000121283,-0.015974561,,,-0.000788748,-0.01633298,,0.005675538,-0.019229788,0.015179565,,,0.032656956,0.063504804,-0.013299778,,,0.032939478,,,,,,,,,,0.019863048,0.006946503,,,0.036366864,0.024873681,,0.016767352,-0.004184804,0.005901244,,0.025107613,,,,0.03983526,,,,0.002894385,,,,-0.019427459,-0.008048411,-0.020750872,0.014069836,,-0.014215077,,-0.021794347,-0.013630291,0.03285733,-0.044103893,-0.012299235,-0.042840806,0.063860616,-0.008733894,0.04687443,-0.002022235,,0.014610794,0.037841146,-0.011471769,0.019074408,,0.023961504,,,0.020111843,,,0.076071595
anctry2,-0.130525802,-0.123277779,-0.088454875,,-0.031224713,-0.121434925,-0.053880076,-0.011671915,-0.013287484,0.033618682,0.026971602,-0.005820065,0.026095421,0.018997362,-0.038805139,0.006761044,,0.010860218,,0.047293467,1,0.053718542,,0.00886018,-0.014285161,-0.006252952,0.022563795,0.014777748,0.001336141,-0.003722383,0.008850465,,-0.027113767,-0.040218886,0.016919501,0.003989448,-0.009917346,-0.006336152,0.019660751,-0.002044086,0.001925721,,-0.025124345,-0.047764249,-0.020102786,,,-0.00726633,,0.006238678,,-0.019185252,,-0.041312994,-0.017003633,-0.008510047,0.006681841,-0.019120592,-0.041472131,0.001187194,,,,-0.000735333,-0.047640438,0.007403739,0.019028881,-0.017784993,,,,0.014985797,,0.009611193,,-0.013845397,0.028595797,0.013662072,-0.054743038,,,0.020885733,-0.054504301,,-0.008030888,-0.062725763,0.017635568,,,0.008913822,0.008233287,-0.041784672,,,0.001668,,,,,,,,,,0.000451548,-0.012567868,,,-0.017185113,0.038704547,,-0.00349972,0.00797645,-0.009899041,,-0.02286407,,,,0.001740365,,,,0.006190103,,,,0.006897481,0.011107289,0.013031012,0.045975589,,-0.043904968,,-0.001215437,-0.009055992,0.016137979,-0.007491516,-0.01232744,-0.008375823,-0.010221662,0.00232741,0.020103539,0.000190387,,0.023682859,0.009225349,-0.04331593,0.005035135,,-0.006367377,,,0.003689827,,,0.011827765
atncrse,0.012191744,-0.000425471,0.013193186,-0.013259315,-0.032564448,0.010039427,-0.023217974,0.014755263,0.015383754,0.021096336,0.038615624,0.034243025,0.057934331,0.068897676,-0.003844911,0.050690946,0.441694942,0.139210549,0.351562128,0.01362229,0.053718542,1,-0.035720373,-0.121538156,0.101383621,-0.021665456,-0.007723649,-0.326997342,-0.147311951,0.030057601,0.012731811,0.145277904,0.044380882,-0.021358498,0.004130762,0.001871288,0.036561522,0.001207056,0.044926639,0.0773254,0.03304864,-0.106949313,-0.023561335,-0.09533102,-0.057945006,0.093693143,0.021135665,-0.085015281,0.076327904,0.047939837,0.059736037,0.066018236,-0.000937942,-0.029238568,-0.089440128,-0.044782945,0.054961674,0.055757571,-0.016098013,0.003641283,-0.030036717,-0.003338781,0.03158759,0.107584662,0.115331573,0.080017772,0.124998061,0.012326808,0.154823948,0.177028599,0.0083251,0.127755991,0.042886445,0.088357402,0.10150954,0.062756636,0.003688126,-0.052411742,-0.023306881,-0.313394075,-0.180175457,0.067325016,-0.033298606,0.342677666,0.339152052,-0.030424854,0.102917122,0.250577978,0.108221083,0.088838407,0.109366782,0.128418334,0.125392204,0.104232583,0.134961652,0.087280634,0.096920463,0.114592977,-0.066088361,-0.00285898,-0.013577398,0.076748577,0.058678819,0.005991235,-0.049569976,0.087568078,-0.091637072,0.093431387,-0.032624176,0.088682185,0.307738761,0.11532988,0.147591305,0.048997207,0.246447023,0.106674375,0.092076219,0.071714424,0.113153832,0.084752803,,0.070525626,0.126645801,0.113571536,,0.140101495,0.017103679,-0.349024487,-0.298608195,-0.346095282,-0.113220534,0.007594314,-0.031166026,-0.309765245,0.337597561,0.212865457,0.12098512,0.019196309,0.067338536,0.024280531,-0.016382607,-0.015902362,0.012213976,0.002702256,0.109641715,0.100379333,0.111400722,0.117767812,0.122406427,0.030237393,0.080102759,,0.281371927,0.081652702,0.072882427,0.122113837,0.059893556
brwmny,-0.021172253,0.046780414,0.085682426,0.049112973,0.058885989,-0.00415996,0.043548476,,,,0.027189047,0.038728008,0.015764984,0.01875126,0.024772329,-0.046663506,0.064132186,-0.01679022,-0.001692418,,,-0.035720373,1,-0.034160808,0.052809607,-0.005333176,0.004529883,0.016923133,0.006934465,0.016719496,0.012345485,0.057779278,0.024136195,0.010616299,-0.003992255,-0.017183483,,,0.023742379,-0.070045113,-0.021267429,0.028392849,0.066722543,0.089987599,0.002866253,-0.007837192,0.062696509,0.06198111,-0.025323435,-0.047925037,0.003197701,0.022628366,0.008689146,0.034366006,0.049810926,0.072008565,-0.040929879,-0.018608332,-0.000117748,-0.025120919,0.005435918,0.001379447,0.002237224,0.077812806,0.011730196,-0.033895951,0.013606498,0.032365814,0.025972865,-0.045772644,-0.043389861,-0.130561879,0.099782048,0.000199632,0.081740535,0.085507786,-0.058227025,-0.009603062,0.018503678,-0.026842613,0.062110492,0.011421956,0.030024993,,,,,-0.078024659,-0.004507098,0.102166293,,,0.052813118,0.008060107,0.034818822,-0.026519721,-0.004067652,0.004896412,0.045024603,-0.008249017,0.019162496,-0.042601355,0.012140275,0.026736752,0.051151733,0.031796223,0.077905266,0.021210703,0.032236252,-0.04732002,0.042653173,0.020198476,-0.018791255,0.008391549,-0.025317692,-0.047920407,-0.005834634,-0.043948089,-0.048571628,-0.046890936,,0.028554749,0.011335824,-0.034108192,,0.042795637,0.014696267,0.033842268,0.060912278,0.01636826,-0.010233132,0.008075528,0.027176276,0.04250128,-0.009768762,0.011332242,0.062762358,0.095960417,0.098649997,0.095006684,-0.050603668,-0.007782349,-0.042807456,-0.027973669,-0.006577676,0.064015219,0.049465762,0.010734573,0.067842845,0.037813953,0.056044329,,-0.012334545,0.08820054,0.056873451,0.006653004,0.056106219
chldhhe,0.026255911,-0.012211599,0.015449773,0.228814784,0.168240985,0.037379408,0.109263759,-0.020108021,-0.020489654,-0.142742142,0.012895494,0.002684285,0.024766609,0.019921763,0.294468972,0.027392528,-0.174282792,-0.070804,-0.327718128,0.04361468,0.00886018,-0.121538156,-0.034160808,1,-0.898142451,-0.018734296,-0.009134641,0.280355717,0.087190097,-0.002158738,0.011745169,0.03045941,-0.014474109,-0.315719903,-0.020908098,0.017881399,0.009329354,0.020267495,0.054270714,-0.040594157,0.000723658,-0.165935369,0.071361226,-0.076764852,0.016671495,0.001931946,0.041016397,0.068037839,-0.008970097,-0.016090255,-0.022860155,-0.008807776,-0.320219189,-0.286072241,0.04584069,0.055097061,-0.017500385,-0.005537135,-0.291487556,-0.005442665,0.017702145,0.023557625,-0.116685572,-0.051488177,-0.392219086,-0.018145634,-0.028438391,-0.024644463,-0.007365974,-0.176542319,-0.031276591,0.013533683,-0.057116739,-0.045194936,-0.044994604,-0.054758355,0.188332082,0.217425954,-0.287637792,0.366185472,-0.23494624,-0.063020242,-0.318216006,-0.282577143,-0.306037463,-0.343562515,-0.063992398,-0.153157578,-0.372216975,-0.037983022,-0.059733157,-0.394364037,-0.044019951,-0.359640145,-0.05387898,-0.034725033,-0.048001042,-0.379307411,-0.359656298,-0.290655031,0.034385187,0.344598893,0.298543546,-0.102054601,-0.062948167,-0.064959177,-0.345007668,-0.072077265,-0.081605539,0.315269522,-0.077842563,0.001863307,-0.028242926,-0.105963967,-0.320098862,-0.015313159,-0.208533726,0.012967488,-0.006404277,-0.017888019,,-0.024572137,-0.048321648,-0.02403375,,-0.067481737,-0.298903285,0.266080667,0.234352487,0.280426421,0.395594413,0.149558,-0.299209448,0.390769791,-0.380076342,-0.268262121,-0.059312101,-0.04906894,-0.036544987,-0.048166494,0.008634391,0.05003203,0.003966063,0.010169928,-0.373445232,-0.065337606,-0.065076537,-0.381365146,-0.057517491,-0.069004859,-0.054670449,,-0.202968367,-0.047310839,-0.045465866,-0.033857443,-0.040206245
chldhm,-0.033373007,0.026463928,0.007713079,-0.224246596,-0.159391032,-0.042885915,-0.12448089,,,,0.002064135,0.009228408,-0.005274641,-0.005948871,-0.241613671,-0.022911816,0.420959806,0.105639295,0.295145646,-0.046001144,-0.014285161,0.101383621,0.052809607,-0.898142451,1,0.020691339,0.007763007,-0.222599008,-0.004691932,0.014600544,-0.001784168,0.091210493,0.216615901,0.347486318,0.026056147,-0.015664035,0.005347613,-0.010251397,-0.070183947,0.032611574,-0.004750264,0.238553443,0.01332578,0.118195469,-0.008396146,0.027082227,0.036201609,-0.061766665,0.033031884,0.014876591,0.041981281,-0.002612431,0.365538312,0.360577912,0.003750574,-0.002595838,0.023086331,-0.000631596,0.365102459,0.03142402,0.002819372,-0.00711174,0.148515865,0.06508366,0.397950167,0.034769191,0.016066118,0.055940625,0.13392081,0.126608358,0.083879997,0.001025171,0.040387586,0.07575972,0.059672346,0.087752533,-0.201542596,-0.235885528,0.345085089,-0.303472438,0.314446929,0.072955033,0.374527508,0.25849807,0.282024312,0.402222407,0.103544473,0.158269852,0.388183985,0.058246477,0.098273832,0.414807812,0.072710991,0.363884078,0.078146958,0.035098464,0.03162138,0.385405861,0.334961711,0.37230927,-0.023719075,-0.322921599,-0.326550325,0.147593075,0.098913019,0.07123329,0.346596656,0.234561122,0.202081606,-0.387557096,0.169008915,0.019806163,0.025690034,0.137445706,0.234062145,0.022501629,0.220864277,-0.009245229,0.024354757,0.023067313,,0.008997883,0.027697079,0.000739875,,0.080108894,0.523983724,-0.19499684,-0.156719078,-0.225782429,-0.392069186,-0.120788476,0.373279256,-0.283444088,0.291031247,0.193363132,0.083755568,0.037917988,0.049098024,0.035300445,0.005707346,-0.049777258,-0.000602023,-0.007996378,0.389444256,0.072084686,0.078041477,0.389437256,0.083314925,0.046982156,0.056254069,,0.126407813,0.070476941,0.030879516,0.065546522,0.082290981
cmsrv,0.019625934,-0.018289726,0.00738503,0.003799561,0.010474352,0.02415373,0.021168727,-0.005693489,-0.005749753,-0.015117026,-0.008160999,-0.004554467,-0.005686697,-0.008665337,0.012928485,-0.045109666,-0.03409714,-0.02212986,-0.033066481,0.016271218,-0.006252952,-0.021665456,-0.005333176,-0.018734296,0.020691339,1,0.054922675,-0.025541469,0.020484701,-0.001449617,0.022029135,-0.000529122,-0.002215637,0.029548446,-0.006208759,-0.0033542,-0.000990043,-0.001183432,-8.30E-05,-0.007877193,-0.00478477,0.003867884,0.014534587,0.019882047,0.009449038,-0.009424767,0.003229532,-0.003208488,-0.007784345,-0.00838859,-0.006681903,-0.000642459,0.008882957,0.051662645,0.00453475,0.001523038,-0.008088593,-0.000775863,0.044548025,0.010000078,0.004761179,0.002856453,-0.003393038,0.022946412,0.016373283,-0.01183703,-0.012553388,0.007230453,0.01756616,-0.016053318,0.016395971,-0.012610294,-0.005700911,0.010210795,-0.018797048,0.003526033,-0.001893767,0.001916175,0.05665844,0.028125373,-0.016497089,-0.056043109,0.046342592,0.037952745,0.028804742,0.067116614,0.048669256,-0.005207091,-0.004908724,0.010267396,0.020174662,0.034803639,0.000609707,-0.008621922,0.015308512,-0.012976613,0.011314488,-0.006940523,-0.014666147,0.016888731,0.002712848,0.014786831,-0.015394506,-0.007188958,0.004726475,-0.039768697,-0.010350878,0.006586067,0.019755353,-0.050484,-0.011500889,0.00552222,0.010450189,-0.01204674,-0.015566992,0.009768902,-0.002643806,-0.014151383,-0.013614694,-0.019831326,,-0.000542878,0.012305773,-0.020799961,,0.03024865,-0.011398759,0.001767416,0.006554929,-0.020895865,-0.015665354,-0.010609035,0.053592656,0.028147438,-0.026046926,-0.018675369,0.014028072,0.002814864,-0.000197381,0.000591733,0.009559996,-0.004694487,-0.004215247,-0.00264937,-0.003222322,0.009723556,0.019357206,0.014804532,0.020885851,0.01562417,0.00830618,,0.013658915,0.012491118,-0.012668342,0.00739914,0.017602735
cmsrvp,-0.004067777,-0.000627459,-0.001615515,0.002846641,0.000823473,-0.004047886,-0.003967792,-0.017954089,-0.018505058,-0.011912203,-0.005154958,-0.003958233,-0.00413759,-0.004636213,-0.001048672,-0.000701128,,0.050784587,,-0.002145471,0.022563795,-0.007723649,0.004529883,-0.009134641,0.007763007,0.054922675,1,0.006455611,-0.029446279,-0.000647675,-0.001084634,-0.000236407,-0.000989926,-0.017841057,-0.002774014,-0.001498624,-0.000442342,-0.000528746,-0.007544677,-0.003519455,-0.00213779,-0.019564368,0.00654938,0.012768034,-0.001935343,-0.005126253,0.002283038,-0.002404262,-0.006040584,-0.004990369,-0.005645306,-0.004251311,-0.020107183,-0.015958087,0.001015498,0.001329952,-0.005579837,-0.00452881,-0.017012299,-0.000584951,0.002639749,0.007082861,0.00492833,0.005373682,0.008001368,-0.00392404,-0.005117198,-0.005976917,-0.003531344,-0.022708127,0.023192825,0.009792839,-0.004083658,-0.002004579,-0.011474635,-2.58E-05,0.008401458,-0.000727475,-0.01890165,,-0.02333586,-0.049642371,-0.028261095,-0.028496328,-0.020467265,-0.012104097,0.039856118,-0.002602467,-0.0007238,0.006428675,0.016973823,0.024773214,-0.004738759,-0.006101811,0.002171315,-0.00668488,-0.00865833,-0.003848048,-0.026133323,-0.016558803,0.002349114,0.025487139,0.015996244,-0.016904507,0.009322908,-0.025411042,-0.024037271,-0.007102623,0.061551599,0.009362507,-0.005748062,0.008432794,-0.003144471,-0.041896791,-0.022020196,-0.006989843,0.007742742,-0.008166297,-0.006378104,-0.007716595,,-0.032612742,-0.006071928,-0.00561538,,0.000595074,-0.018194307,0.005456648,0.007631401,0.006264649,-0.005879838,-0.009986655,-0.003250475,,0.001430754,0.007910835,0.011144003,0.002610852,0.001087073,0.001247098,-0.003223968,-0.002097452,-0.001883332,-0.001183713,0.000631302,0.00939071,0.020464516,0.007431459,0.009787124,-0.01219838,0.00417891,,-0.018605157,0.006221,-0.003511271,-0.009312925,0.012873264
