,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
stfgov,-0.035592663,0.064757497,-0.015327463,-0.02278373,0.007479632,-0.021491527,0.026036955,0.036952568,-0.008326323,-0.004232749,1,0.274007218,0.31831513,0.344742637,0.018174892,0.033548187,0.019529101,-0.011421225,0.096829948,0.029053244,0.00185586,0.019903814,0.053421486,-0.020115198,0.034430985,-0.002747387,,-0.057331864,0.019796141,0.027746806,0.011838033,-0.011004467,0.013319963,0.049679639,0.011542845,0.000313105,0.020149192,-0.012056051,0.028147519,0.011480737,-0.004813605,0.019470361,0.054170228,0.084566162,0.007076009,0.067580462,0.010446157,0.010442446,0.045724996,0.065921248,0.058442901,0.073195493,0.057510215,0.052784879,-0.017453164,0.007650079,0.068035198,0.080614767,0.052190117,0.006434166,0.017809861,0.001956883,-0.030167366,0.107458927,0.034080741,0.064326057,0.058905701,0.096176557,-0.017921984,0.080289681,-0.018178475,0.043537029,0.020748867,0.036473195,0.126068196,0.095720101,0.008649689,-0.014924629,0.047113484,-0.057272654,0.038018635,-0.016038021,0.060859935,0.077062243,0.026994646,0.052965189,0.166580175,-0.011869124,0.044093054,0.126451317,0.128519952,0.052565055,0.083589699,0.055978801,0.10626229,0.052331822,0.058298313,0.050955996,0.068650128,0.069663453,0.017105105,-0.066433856,-0.06509156,0.015903065,0.040190034,-0.010435732,0.057620196,0.027233558,0.041780359,-0.04224337,0.066764287,0.041753892,0.02374033,0.003861131,0.005452155,0.02318454,0.01227459,0.02644203,0.032027202,0.066894774,,0.034854021,0.055215448,0.027514716,,0.05064904,0.044180505,-0.049579276,0.02047368,-0.06156567,-0.03710347,-0.00803046,0.048473386,-0.048633435,0.006705844,-0.010747642,0.128166967,0.030958662,0.043365431,0.036872642,-0.004259495,-0.004021227,-0.003950687,-0.009315841,0.041531491,0.114081433,0.119877482,0.0513151,0.124687303,0.014836648,0.096713266,0.010900168,0.030132294,0.124323687,,0.111614108,0.10399175
trstlgl,-0.027925876,0.029168429,-0.014449473,-0.027456733,0.004343715,-0.005727647,0.02828928,0.020440471,-0.023168134,-0.042418735,0.274007218,1,0.534192999,0.514031771,-0.005447049,0.056153937,-0.015681409,0.004114156,0.077381609,-0.00381511,0.011523579,0.024772271,0.050390281,-0.028137297,0.031292789,-0.002720824,,-0.078169465,0.011888756,0.032313233,-0.002443787,-0.01072435,0.001160426,0.065495357,0.009028286,-0.00642755,0.01768342,0.010695244,0.040946172,0.003984575,-0.001778897,-0.006526222,0.046841653,0.046413792,-0.002972882,0.069442928,-0.031977575,-0.016557035,0.037866754,0.031800094,0.06083392,0.041146274,0.076977462,0.062351915,-0.038133201,-0.028078972,0.024843144,0.036737147,0.064370001,0.035651156,-6.52E-05,0.01547086,-0.005982793,0.077119677,0.05236365,0.037399225,0.039955772,0.083779893,-0.03632903,0.045977231,-0.016753361,0.047868404,0.016413406,0.010944075,0.053058936,0.055699359,0.00378564,-0.026143575,0.075270411,-0.067369603,-0.002683824,-0.004226738,0.081738885,0.052047738,0.032439073,0.075187962,0.06383732,-0.012628898,0.066705505,0.077784145,0.059928884,0.043063801,0.082591575,0.064859797,0.077567689,0.042856794,0.061431298,0.061117347,0.070042289,0.048073102,-0.017510896,-0.066982378,-0.043983362,-0.009231392,0.000357844,0.003026648,0.062897407,0.017339388,0.057982695,-0.032931895,0.05397347,0.033748351,0.03241102,0.017696608,0.029953213,0.031755266,0.010369716,0.008251372,0.037359938,0.036495296,,0.048631978,0.025347659,0.02661404,,0.089154417,0.048427149,-0.072185058,-0.004603763,-0.082458868,-0.05838624,-0.009453125,0.058641048,-0.042505453,0.043868598,-0.005038041,0.096909571,0.044393089,0.051207362,0.043941159,-0.021157181,-0.006833797,0.017672763,-0.000574821,0.069753235,0.090695291,0.094662826,0.052636635,0.079572143,0.025404983,0.067219965,0.011257151,0.087898605,0.077836036,,0.071869583,0.056073387
trstplt,-0.009964648,0.02212143,0.000617134,-0.027480104,0.011585324,-0.017741783,0.037467113,0.013203069,-0.0115873,0.009243965,0.31831513,0.534192999,1,0.799177929,0.007735702,0.036496873,0.002079001,-0.00720064,0.118829797,-0.003303694,0.010286612,0.016510558,0.047636108,-0.031328714,0.031683405,-0.001688919,,-0.065227533,0.019547017,0.040690299,0.008179444,0.000145752,0.013194302,0.064318611,0.013444979,-0.014331584,0.007910314,0.002582092,0.015014989,-0.000808269,-0.015106361,0.001335296,0.056204169,0.08145607,-0.008122362,0.059720308,-0.026522046,-0.000767302,0.046505902,0.023539257,0.041998899,0.047393333,0.083346767,0.053866479,-0.02147556,-0.017637917,0.024576341,0.042338335,0.059904571,0.026599021,0.013314352,0.011755846,-0.009026112,0.105121799,0.049219854,0.045946665,0.040279419,0.08440747,-0.035740212,0.051700842,-0.003157152,0.032053358,-0.023397321,0.037311849,0.073750961,0.065313586,-0.010963227,-0.032395567,0.075665289,-0.046306478,0.012633603,0.00507371,0.086028396,0.06221555,0.032836989,0.082483785,0.133435841,-0.033154903,0.078350263,0.123226155,0.093974986,0.042760937,0.092355386,0.065944133,0.104074188,0.04426914,0.059354459,0.056477393,0.06795242,0.078009146,0.018307589,-0.061780425,-0.072936339,-0.023121813,0.013674862,0.01466122,0.064577535,0.037628075,0.035432229,-0.027412798,0.047096861,0.029668065,0.036509636,0.031657002,0.032758685,0.02988927,-0.008810176,0.007236193,0.044981266,0.044397244,,0.03936281,0.041869863,0.003695787,,0.051321529,0.045972139,-0.057953969,0.01186436,-0.0715503,-0.05243961,-0.007529594,0.052143611,-0.08765265,0.027558551,-0.007160399,0.131212619,0.059958425,0.064855852,0.059037132,-0.022541084,-0.006002982,-0.012287105,-0.0043738,0.075474781,0.102239856,0.10970525,0.049615258,0.118917071,0.010098785,0.081848333,0.004862415,0.088992338,0.125641589,,0.117216748,0.099177787
trstprt,-0.009933661,-0.000730643,0.001552527,-0.020299344,0.012465138,-0.000578359,0.033515828,0.012404765,-0.031463757,-0.011407646,0.344742637,0.514031771,0.799177929,1,0.012435918,0.038346257,-0.000241354,-0.013590282,0.099136738,-0.003823378,0.009692545,0.015318016,0.059860419,-0.028152964,0.045329202,,,-0.065761308,0.020139564,0.040772889,0.006385406,0.000182934,0.020494326,0.065778544,0.01665528,-0.010325566,0.008175317,0.002481353,0.021505895,0.000728023,-0.007637125,0.018220834,0.057947802,0.088674354,-0.007034263,0.059104218,-0.045662096,-0.004210588,0.030437915,0.020138922,0.026005561,0.038586051,0.106449251,0.052674505,-0.016818093,-0.019283259,0.021402293,0.038699997,0.060756913,0.033575348,-0.002307102,0.009210218,-0.004890831,0.12235777,0.048919711,0.035707168,0.031690266,0.08273945,-0.039689832,0.041494236,-0.012620906,0.040932759,,0.037048124,0.058665434,0.069422666,-0.009282794,-0.026183712,0.071676499,-0.056980286,0.036212879,0.000425971,0.086589522,0.057120855,0.02886198,0.074322815,0.133551687,-0.037707731,0.08571533,0.127114869,0.091022076,0.046275537,0.109350946,0.068159718,0.114645213,0.03219579,0.053589556,0.060119085,0.111104474,0.077247994,0.024104631,-0.09739311,-0.074720005,-0.026439386,0.004303381,0.018158555,0.096871475,0.034018034,0.042020281,-0.01725742,0.057124243,0.042570354,0.033226909,0.02344147,0.026476786,0.026238291,-0.013563356,,0.039148959,0.032733934,,,0.039083709,0.005395131,,,0.087038618,-0.056676785,0.020843418,-0.071654907,-0.05341454,-0.00813856,0.046980017,-0.072886639,0.017728705,-0.009316952,0.126710989,0.054119047,0.057371309,0.052293956,-0.018116101,-0.006125896,-0.009395589,-0.019683391,0.082788611,0.111689019,0.118431584,0.046526072,0.116543876,,0.085416448,,,0.124822785,,0.112304702,0.088834472
hhmmb,-0.091599106,0.070006638,-0.054143933,0.055784103,0.102851692,0.028125617,0.090196091,0.060514292,-0.035484787,-0.015996805,0.018174892,-0.005447049,0.007735702,0.012435918,1,-0.046860522,-0.120858437,-0.159547387,-0.383609362,0.039845012,-0.053873613,-0.03117398,-0.010718415,0.323781417,-0.23436226,0.001483871,,0.07601064,0.019092196,-0.006362677,0.006050084,0.03222568,0.422647498,-0.182880617,0.028926691,0.026027287,0.064771161,0.009161066,0.072144928,-0.020988461,0.021425588,0.014735857,0.055382452,0.125048606,0.013636477,-0.087105845,0.011591945,0.079622241,-0.037151564,-0.042448491,-0.039787296,-0.034472249,-0.246170239,-0.298142502,0.02301914,0.046392693,-0.041942107,-0.033472215,-0.281919574,0.027635631,0.023036119,-0.022127095,-0.002055934,0.12329833,-0.096583425,-1.41E-05,-0.060021365,0.042278349,0.049924511,-0.213168157,-0.014642727,0.015190702,0.024675813,0.051793439,0.131235325,0.062394853,0.076373921,0.103262653,-0.030616304,0.381728456,0.029465144,0.02057411,-0.027818712,-0.059031763,-0.003342509,-0.01630913,0.095882381,-0.102101458,-0.225298997,0.106958906,0.091190584,-0.04543148,0.16555969,-0.22718363,0.118495674,-0.070434446,-0.150862704,-0.198264076,-0.151116859,-0.268592083,0.004083947,0.135502047,0.254471253,0.049745371,0.066652365,-0.027183106,-0.068209604,-0.086495422,0.049043853,0.106410339,-0.122876039,0.085329397,-0.002821621,-0.023687269,-0.330321293,0.021095879,-0.015315555,0.095049202,-0.054764727,-0.000164897,,-0.077273178,-0.210540856,-0.050700172,,0.125575948,-0.146494499,0.091803087,0.135678917,0.073203693,0.132846564,0.073910962,-0.080729401,0.400554644,-0.236502247,-0.064362869,0.117273581,-0.076155381,-0.043297939,-0.082309272,0.039137726,0.055292037,0.041161187,0.034508937,-0.227486932,0.086736629,0.075138486,-0.091082729,0.117990591,0.160607726,0.082592604,0.1390018,-0.121195743,0.110853688,,0.144006177,0.095296606
gndr,0.038226871,-0.032526341,0.005587567,-0.000220529,-0.137115997,-0.005565587,-0.16282176,-0.029672111,-0.005705128,-0.040916304,0.033548187,0.056153937,0.036496873,0.038346257,-0.046860522,1,0.03063705,0.041293899,0.066006652,0.005992264,0.022488311,0.001927094,-0.058038585,0.041561563,-0.051665527,-0.01774514,,-0.102894549,0.109790531,0.001248201,-0.010184095,0.004139564,-0.009119872,0.071414612,-0.006504936,-0.028540705,-0.017189232,-0.008195032,-0.042347191,-0.019536667,-0.011026795,-0.058659671,-0.013483978,-0.017620056,-0.027924044,0.076017586,-0.011463129,0.010882259,0.052456587,0.017859638,0.004349735,0.002490826,0.09656429,0.051028674,-0.025360071,0.003712966,0.024113964,0.008485453,0.053202138,0.080843979,0.008373431,-0.017054059,-0.058250419,0.008009113,-0.028836746,0.01226501,0.003910485,-0.01216381,-0.050154211,0.020423059,-0.013291882,0.017182589,0.057320931,-0.01990053,-0.022540167,-0.022065551,0.184524186,-0.228468731,0.059088515,-0.060383889,-0.032384798,-0.053829719,0.093208966,0.05881304,0.060628637,0.05163188,-0.001186379,0.010246296,0.020439652,0.001957542,-0.019018545,-0.024601826,0.021893274,-0.003039222,0.037625812,0.028244,0.028399974,0.019632019,0.083302618,0.086807028,-0.015422486,-0.077164745,-0.078583751,-0.008801702,0.024032246,-0.074845189,0.047344177,0.002952074,0.006081401,-0.070020343,0.01284517,-0.011573434,0.062104492,0.122150554,0.030100888,0.10952688,-0.042667024,0.006313606,0.01887522,0.006450823,,0.09631843,0.022430062,-0.000579605,,0.063074274,0.058764354,-0.108074611,-0.084577557,-0.105199395,0.03044594,0.010800418,0.055112588,-0.048889534,0.068181461,-0.026628344,0.016013078,0.037715423,0.019274115,0.04075411,-0.047941729,-0.008963788,-0.002724453,0.000202581,0.019060135,-0.024959158,-0.009129019,0.006862729,0.031477848,-0.033885564,-0.029649454,-0.068431474,0.067549261,0.005245642,,0.035373304,0.015733513
age,,,0.178484244,-0.165001696,-0.169255497,,,,,,0.019529101,-0.015681409,0.002079001,-0.000241354,-0.120858437,0.03063705,1,0.999992693,0.146391161,,,0.149385312,0.025752289,-0.09200404,0.151618069,,,-0.056001456,-0.002758498,,-0.007674863,0.109851836,0.17037024,-0.001657765,0.055847734,-0.018481749,-0.008123605,-0.006465678,0.02105585,0.0384143,-0.003667247,-0.050411714,,-0.103492416,0.047168261,0.057150043,0.102658002,,0.069719154,,0.0565656,,0.015365647,,0.0646241,0.100499845,,,,0.040605732,0.019650851,0.039786038,0.039225839,-0.03637933,0.032158167,0.091622338,0.128849415,0.069680219,0.058860879,,,0.064332612,,0.085730737,,,-0.027722256,-0.013152362,,,,,,,,,,0.066364565,0.027818497,-0.002833951,,,0.067750486,0.047186626,-0.004256076,0.050440497,0.097299445,0.033471633,,0.000114478,,,0.030862546,0.020536556,,0.003769666,,0.120788213,,,0.149137396,-0.02039672,0.101196021,0.023852897,,-0.021440296,-0.014361804,,0.031458868,,,,0.090277964,,,,0.079176268,-0.066833488,-0.055472451,-0.078447841,-0.025534779,,,-0.127782387,0.147877701,0.039301882,,0.082363373,0.187633756,0.086527054,-0.039479094,-0.025955483,-0.025946981,-0.021380645,0.027587214,0.045958976,0.03051465,0.043098732,-0.032103841,,0.032088697,,,0.001135257,,0.038771944,
agea,0.012682333,-0.025635849,0.005680905,-0.044168556,-0.122564809,0.033376638,-0.216248494,-0.008911442,0.006523964,0.008611228,-0.011421225,0.004114156,-0.00720064,-0.013590282,-0.159547387,0.041293899,0.999992693,1,0.14618613,-0.011382675,0.085373898,0.105107776,0.008699371,-0.125000981,0.072407433,-0.011918733,,-0.172169076,-0.147987526,-0.002784625,-0.002922709,0.027741208,0.022336167,-0.04189241,-0.005688869,-0.004586238,-0.009459808,-0.004044665,-0.006024667,0.058784515,0.025876638,-0.156889769,-0.053640286,-0.243678817,-0.007746666,0.080793329,0.003681085,-0.022864218,0.043725899,0.017062844,0.044556051,-0.002550371,-0.026305966,-0.065543646,-0.030478463,-0.007649844,0.017657106,-0.00056625,-0.072278021,-0.000231963,0.01537965,0.023790185,0.022266883,-0.171641991,0.097702103,0.041082873,0.161841685,-0.019035312,-0.011519497,0.177099154,-0.013557108,0.022157623,0.035607824,0.031738186,-0.0712224,-0.129028262,-0.020223608,-0.007260348,-0.058219031,-0.765292486,-0.24007117,-0.021078548,-0.093896774,0.285548267,0.271459519,-0.037589959,-0.36310163,0.090130626,0.026146657,-0.136110272,-0.217288325,0.162000556,-0.084073292,0.049884314,-0.158878707,0.044650415,0.159362349,0.044110799,-0.127747178,-0.028432436,0.033770264,0.166601779,0.052321985,0.02261661,-0.152731496,-0.014978143,-0.240563721,0.06381007,-0.105785873,0.160282404,0.142171687,-0.155298185,0.113612422,-0.016947229,0.343506532,-0.061652157,0.010922999,-0.031903239,0.037908754,0.014935124,,0.301505368,0.127377258,0.322964063,,-0.233716907,0.001769756,-0.206387596,-0.256033995,-0.181793547,-0.096381757,-0.029032179,-0.079475804,-0.127566721,0.402465293,0.216552354,-0.32632887,0.082778348,0.085839279,0.092991072,-0.062098124,-0.031860787,-0.041934006,-0.016660755,0.025648943,-0.075539781,-0.070649826,0.060161418,-0.159763137,-0.284259231,-0.102828721,-0.235631624,0.258313756,-0.140744759,,-0.022269251,-0.245937582
ablrtr,,,0.088534863,-0.267825283,-0.315158545,,,,,,0.096829948,0.077381609,0.118829797,0.099136738,-0.383609362,0.066006652,0.146391161,0.14618613,1,,,0.247052251,-0.012356444,-0.343930904,0.283531221,,,-0.620552698,-0.214191237,,0.043462372,0.028121401,0.074200621,0.120111473,-0.05204728,-0.018734843,0.034474277,-0.023539786,0.080838143,0.271977624,0.048344587,-0.182882937,,-0.210536417,-0.089992894,0.268453148,0.000519705,,0.095468721,,0.078359177,,0.118027025,,-0.104622156,-0.015060512,,,,0.083930723,-0.155403935,0.025712866,0.072475054,-0.020892343,0.339032852,0.123553477,0.267975684,0.155948082,-0.087541354,,,0.121020569,,0.162614047,,,-0.052758401,-0.097271266,,,,,,,,,,0.144711759,0.336574936,0.014618274,,,-0.003888396,0.327607308,-0.013892436,0.189288752,0.316104398,0.279289551,,0.109250238,,,-0.087972966,-0.081027274,,-0.008203564,,0.01460265,,,0.3435439,-0.093589956,0.301083833,0.051299768,,-0.014214795,0.001187479,,0.081677534,,,,0.326233487,,,,0.127372451,-0.632902824,-0.59237729,-0.646860826,-0.364663298,,,-0.837847086,0.844071727,0.329294208,,0.224514137,0.203042528,0.239341287,-0.151522913,-0.032982525,-0.035295276,-0.028642339,0.343057665,0.049850704,0.074851518,0.326871358,-0.019161321,,0.003252749,,,-0.006068847,,-0.055539267,
anctry1,0.016027847,0.016189685,-0.002442487,0.010147102,-0.007537126,-0.027108767,-0.010232984,-0.014650187,-0.014887626,-0.028326929,0.029053244,-0.00381511,-0.003303694,-0.003823378,0.039845012,0.005992264,,-0.011382675,,1,0.06492037,0.311285859,,0.027576303,0.000341875,,,0.041179435,0.038607224,-0.00105482,0.11364637,0.2723642,0.087711473,0.027326171,0.00441229,-0.004407032,0.144325979,-0.001228786,0.087630847,-0.009129387,-0.005982116,,0.137075295,0.014560624,-0.00182745,,,0.39875818,,0.101736205,,0.133571727,,0.054044306,0.283910496,0.398542421,0.101841788,0.133718016,0.054104683,0.046042942,,,,0.115585406,0.03811196,0.107380726,0.134533465,0.07433436,,,,0.130241538,,0.227471143,,0.045550545,-0.00918832,-0.011203152,0.031723071,,,-0.000521135,0.033694985,,-0.006626044,0.033802788,0.030465737,,,0.120630619,0.084075626,0.035439749,,,0.134562558,,,,,,,,,,0.048093987,0.044852185,,,0.109459388,-0.003785621,,0.17911044,0.278232948,0.02489007,,0.041668142,,,,0.092730972,,,,0.072152412,,,,0.037786925,0.044785982,-0.026623668,-0.031412723,,0.031887942,,-0.020092424,-0.021355256,0.131239438,0.039222029,0.249501282,0.037572837,-0.007546346,-0.005009277,-0.005439143,-0.003286227,,0.087018219,0.079560818,0.019947657,0.12153896,,0.098022303,,,0.122088915,,,0.101733051
anctry2,0.022693069,0.035062358,0.027651867,0.014202211,-0.117540984,-0.005017879,-0.118492108,-0.035426233,0.034327986,0.035832461,0.00185586,0.011523579,0.010286612,0.009692545,-0.053873613,0.022488311,,0.085373898,,0.06492037,1,0.010477002,,-0.059419984,0.070429273,,,0.022805631,0.049511427,0.004443906,0.024733585,-0.008028677,-0.000460221,0.007095415,-0.025868351,-0.016224975,-0.009734559,-0.023248988,-0.034366526,-0.014936727,-0.047796595,,-0.007728215,0.016474058,0.028183486,,,0.064874657,,-0.014379902,,-0.000514528,,0.012633835,0.093489277,0.069897523,-0.01431194,-0.000291392,0.013359596,-0.011342006,,,,-0.038656622,-0.034422273,-0.056881822,-0.055120853,-0.042742141,,,,-0.074067218,,-0.0110676,,0.021092728,-0.059363729,-0.054336325,0.014706094,,,-0.023399027,0.003756301,,-0.029532492,-0.005391597,-0.050325726,,,-0.028666109,-0.025669096,-0.022035264,,,-0.053204544,,,,,,,,,,-0.064964361,0.013579697,,,-0.001755532,0.050278394,,-0.01564023,-0.018515186,0.001399106,,-0.038040742,,,,-0.073248977,,,,-0.09641346,,,,0.022532499,-0.024214449,0.019714423,0.032778062,,0.001544226,,0.051629436,0.029871729,-0.029955565,0.126184944,0.089779491,0.13100124,-0.087273489,-0.097200923,-0.051402535,-0.071935573,,-0.045935425,-0.0346032,-0.033601741,-0.029962283,,-0.058466712,,,-0.026187876,,,-0.035811198
atncrse,0.119999246,-0.085312311,0.066895821,-0.026087721,-0.030062813,-0.071721494,-0.0286499,0.015869794,-0.024044472,-0.046874842,0.019903814,0.024772271,0.016510558,0.015318016,-0.03117398,0.001927094,0.149385312,0.105107776,0.247052251,0.311285859,0.010477002,1,-0.022829099,-0.042818627,0.076943842,-0.004075227,,-0.116922292,-0.056065043,0.051213595,0.083895698,0.125827773,0.11809499,-0.0039694,0.005291207,0.003085671,0.087701139,0.010036037,0.068787546,0.035410819,0.018425391,-0.036950635,0.101365011,-0.112269539,-0.049226949,0.134572402,-0.030958077,0.149841682,0.078593388,0.118041681,0.086645435,0.164847893,0.020871323,0.009568573,-0.019213859,0.044536542,0.114895981,0.163922367,0.013232781,0.016649687,0.037939146,0.037781438,0.048709983,0.043569292,0.078372495,0.119549845,0.177735157,0.039812517,0.188609215,0.198512157,-0.015486639,0.142010505,0.06002223,0.143024425,-0.031289283,0.025745382,-0.038531551,-0.041946133,-0.012393896,-0.254983402,0.050391062,0.03490132,-0.009786081,0.117577419,0.080452208,-0.013759873,0.028497646,0.204819546,0.10584243,0.049374721,0.074813405,0.049449637,0.071597338,0.117260611,0.059301832,0.088537144,0.154878953,0.08570128,-0.005589602,0.049260814,0.027256853,0.01754141,0.036659911,0.078007123,0.028388446,0.079580747,-0.024014269,0.260411125,0.057023014,0.03415198,0.339452867,0.120176474,0.177330072,0.051954652,0.302237126,0.074871649,0.081400548,0.067631272,0.088747767,0.118751838,,0.211534771,0.161115039,0.130380477,,0.07250437,0.068378778,-0.126683154,-0.106235948,-0.147697528,-0.077121947,-0.020822413,-0.005870473,-0.148952142,0.136959612,0.07208388,0.069752278,0.025656319,0.147005275,0.027206667,-0.003702982,0.005413867,0.006226714,0.002680791,0.108829214,0.034298722,0.060112055,0.079600491,0.066318554,-0.035705591,0.043595261,-0.035187064,0.247535437,0.040764845,,0.086351764,0.071224725
brwmny,-0.025617455,-0.011016811,-0.023488067,-0.015979102,-0.0117648,0.014336878,-0.051306971,,,,0.053421486,0.050390281,0.047636108,0.059860419,-0.010718415,-0.058038585,0.025752289,0.008699371,-0.012356444,,,-0.022829099,1,-0.031159783,0.073609921,0.011393072,,0.059932127,0.077608619,-0.003125012,0.00393135,0.03556793,0.057274556,0.035896877,0.029621565,-0.0019251,0.03609509,-0.006045278,-0.067636187,-0.047570503,-0.045007561,0.041574025,-0.009632997,0.10174752,-0.002505538,-0.013466326,0.073829878,0.096997842,-0.024612266,-0.03758289,0.002375246,-0.005963873,0.054935599,0.030383876,0.129277453,0.081251103,-0.016916533,0.029103527,0.060804234,-0.016691863,-0.037537151,-0.023743167,-0.000438343,0.074338767,-0.015852618,-0.016603642,-0.026661858,0.027684189,-0.052889672,-0.047372655,-0.034808808,-0.225925784,-0.04112479,0.049117288,0.120378588,0.117249664,-0.019284726,1.32E-05,0.032776625,0.021458945,0.03879451,0.026094415,0.048625969,,,,,-0.037033383,0.007227807,0.087872748,,,0.051709939,-0.018695113,0.043214665,0.003330998,-0.030727525,-0.002999722,0.029595506,0.033570518,0.015438695,-0.012739865,-0.007343371,0.019219485,-0.037459754,0.005809406,0.058134735,0.089168922,0.028392934,0.013396339,0.029931796,0.048760016,-0.006078896,0.000576384,-0.042818314,-0.075631463,-0.011150298,-0.097954666,0.022875112,-0.051177625,,-0.085618038,-0.039340061,-0.054178207,,0.024178878,0.078773191,0.063258155,0.094354691,0.049773209,0.02860742,0.069105985,0.024686309,0.054054184,-0.035843419,-0.024746488,0.090407297,0.114664925,0.129337345,0.116172806,-0.076787918,-0.047729106,-0.052087788,-0.034298754,0.008212321,0.075857205,0.072329348,-0.010083723,0.078921341,0.061688987,0.068347939,0.042785255,-0.043390721,0.09253796,,0.088956843,0.052125001
chldhhe,-0.129485823,0.11387607,-0.045721959,0.057514956,0.061313929,0.043694858,0.046816657,-0.019496104,-0.022024171,-0.033616735,-0.020115198,-0.028137297,-0.031328714,-0.028152964,0.323781417,0.041561563,-0.09200404,-0.125000981,-0.343930904,0.027576303,-0.059419984,-0.042818627,-0.031159783,1,-0.754665634,-0.008150022,,0.242642982,0.048033849,-0.000498892,0.009288658,0.001093219,0.020558692,-0.2980178,0.027395174,0.049698499,0.01439772,0.023671107,0.047147477,-0.011930383,0.027834706,-0.199510514,0.028154981,-0.101230599,0.025838457,-0.090650361,0.012907713,0.041259588,0.008518812,-0.01039915,-0.000554828,0.003721389,-0.297908106,-0.286989365,0.043171601,0.028738734,-0.008092426,-0.002724782,-0.290023562,-0.008581363,0.052721163,0.004529822,-6.09E-06,-0.072287966,-0.351369499,-0.040734799,-0.078800966,-0.080922985,0.08893475,-0.030987982,-0.006717452,0.02598649,0.025071861,-0.017857797,0.025789207,0.008390413,0.169429796,0.191897195,-0.298692255,0.346897238,-0.2007801,-0.074782168,-0.27624291,-0.227728245,-0.195879164,-0.313553146,-0.063848257,-0.082541443,-0.30237094,-0.063492027,-0.046316251,-0.2967229,-0.110608852,-0.341948661,-0.067701214,-0.100579782,-0.136062619,-0.293773334,-0.287142483,-0.286310728,-0.001098461,0.279662196,0.288255638,-0.004463126,0.099470155,-0.074808221,-0.328754113,-0.118191907,-0.039417572,0.225101458,-0.057672768,0.028316991,-0.053305298,-0.118274156,-0.146541641,-0.007203016,-0.036158216,0.106557039,-0.021403848,-0.0182537,,0.014607986,-0.152657928,-0.08937395,,-0.125836014,-0.155132784,0.244311737,0.17486973,0.24444648,0.354790586,0.024298506,-0.287169191,0.381810407,-0.312655226,-0.192678525,-0.082189826,-0.134723811,-0.08748032,-0.135239167,0.042941261,0.093178151,0.023141712,0.045246937,-0.302946589,-0.065315842,-0.077839716,-0.290393114,-0.081066007,-0.074147198,-0.041657717,-0.037268862,-0.222953067,-0.062365654,,-0.059083319,-0.052528722
